"Order Ref",Tracking,SKU,Total,Date
#111917,WR10716630,FS-S126024,6340,2023-10-05
#111859,WR10701781,FS-S135711,6340,2023-10-04
#111939,WR10717636,"SK-KS2775,SK-KS2700",6340,2023-10-05
#111903,WR10716319,SK-S132392,6340,2023-10-04
#111920,WR10716683,"FS-CK7,FS-CK23",6340,2023-10-05
#111788,WR10695153,WP-S134196,6340,2023-10-03
#111901,WR10716301,MKP-S122297-43,6340,2023-10-04
#111871,WR10702624,SK-S132639,6340,2023-10-04
#111882,WR10705034,FS-S125091,6340,2023-10-04
#111795,WR10695354,MKP-S122298-43,6340,2023-10-03
#111893,WR10716195,WP-S26513,6340,2023-10-04
#111346,WR10615438,"SF-SH2220,SF-SH1974,WP-SH2169",6340,2023-09-28
#111930,WR10716914,"FS-S125824,SK-S119074",6340,2023-10-05
#111867,WR10701853,FS-KLS51,6340,2023-10-04
#111902,WR10716310,SK-S132140,6340,2023-10-04
#111886,WR10714662,SK-S131853,6340,2023-10-04
#111865,WR10701843,SB-S-S130506-42,6340,2023-10-04
#111790,WR10695242,WP-S108787,6340,2023-10-03
