"Order Ref",Tracking,SKU,Total,Date
#111533,20005260037011,"SK-S131653,SK-S131548,SK-S130474",10987,2023-09-30
#111475,20005260036984,FS-SN16516,1180,2023-09-30
#111508,20005260037002,SK-H1733,1099,2023-09-30
#111338,20005260036921,"FS-HB406,FS-HB683",3410,2023-09-28
#111406,20005260036953,FS-S127457,1552,2023-09-29
#111382,20005260036940,FS-S135058,2899,2023-09-29
#111469,20005260036982,"SK-CT181,SK-CT275,SK-CT109,SK-CT271",5096,2023-09-30
#111362,20005260036930,SK-S131325,4549,2023-09-29
#111502,20005260036998,FS-SN17281,5999,2023-09-30
#111326,20005260036916,SK-H216,549,2023-09-28
#111328,20005260036917,SK-S132901,4999,2023-09-28
#111374,20005260036937,FS-S125903,2745,2023-09-29
#111526,20005260037007,FS-S123954,6200,2023-09-30
#111348,20005260036924,SK-SN15664,1359,2023-09-28
#111477,20005260036985,SK-S130864,5149,2023-09-30
#111488,20005260036990,"SK-H1641,SK-S132304",5923,2023-09-30
#111521,20005260037006,FS-CK125,1335,2023-09-30
#111325,20005260036915,SK-S131734,0,2023-09-28
#111336,20005260036920,FS-S123579,6200,2023-09-28
#111453,20005260036970,"SK-FS256,FS-S127592",3201,2023-09-29
#111447,20005260036967,FS-S125830,2745,2023-09-29
#111466,20005260036979,FS-S124370,2745,2023-09-30
#111463,20005260036977,SK-H826,1249,2023-09-29
#111532,20005260037010,SK-S131915,4259,2023-09-30
#111462,20005260036976,FS-S125809,2745,2023-09-29
#111481,20005260036987,FS-S123845,6200,2023-09-30
#111388,20005260036942,FS-S125103,2745,2023-09-29
#111455,20005260036971,SK-S132684,2499,2023-09-29
#111396,20005260036948,FS-S125746,2745,2023-09-29
#111372,20005260036936,SK-KS4136,1849,2023-09-29
#111360,20005260036929,MKP-C70028,1249,2023-09-29
#111435,20005260036962,"SK-H1979,SK-H1940,SK-H798",0,2023-09-29
#111515,20005260037004,FS-S125298,2745,2023-09-30
#111468,20005260036981,FS-S127482,1552,2023-09-30
#111461,20005260036975,SK-S132407,5499,2023-09-29
#111417,20005260036955,SK-S131905,4399,2023-09-29
#111487,20005260036989,SK-S118322,4749,2023-09-30
#111330,20005260036918,FS-SN16669,0,2023-09-28
#111444,20005260036966,FS-S125584,2745,2023-09-29
#111480,20005260036986,SK-LB37,3529,2023-09-30
#111448,20005260036968,SK-S131523,2549,2023-09-29
#111427,20005260036959,SK-S115466,2249,2023-09-29
#111367,20005260036932,"FS-S127583,FS-S127570",2604,2023-09-29
#111437,20005260036964,SK-S132470,2549,2023-09-29
#111400,20005260036951,FS-S127841,1552,2023-09-29
#111398,20005260036949,FS-S124251,2745,2023-09-29
#111518,20005260037005,FS-S135010,2889,2023-09-30
#111359,20005260036927,FS-S125799,2745,2023-09-29
#111494,20005260036993,FS-S125511,2745,2023-09-30
#111496,20005260036994,FS-S127326,1552,2023-09-30
#111512,20005260037003,SK-S121425,4599,2023-09-30
#111505,20005260037000,FS-S134915,2899,2023-09-30
#111351,20005260036925,FS-S125059,2745,2023-09-28
#111392,20005260036944,FS-HB655,1955,2023-09-29
#111501,20005260036997,FS-S135102,0,2023-09-30
#111211,20005260036875,"FS-S124361,FS-S127736",4047,2023-09-27
#111539,20005260037017,FS-S125699,2745,2023-09-30
#111395,20005260036947,FS-S125973,3999,2023-09-29
#111284,20005260036897,MKP-S122298-45,2999,2023-09-28
#111405,20005260036952,FS-S127298,1552,2023-09-29
#111443,20005260036965,FS-S127315,0,2023-09-29
#111391,20005260036943,FS-S123836,6200,2023-09-29
#111467,20005260036980,SK-S131315,4649,2023-09-30
