"Order Ref",Tracking,SKU,Total,Date
#112522,20005260037527,WP-S134330,8289,2023-10-13
#112458,20005260037500,"SF-SH2387,SF-SH2991,SF-SH1977",2747,2023-10-12
#112550,20005260037541,"SK-S120833,WP-S109380",7188,2023-10-13
#112530,20005260037532,WP-SN13141,4089,2023-10-13
#112536,20005260037534,WP-S75458,3039,2023-10-13
#112569,20005260037545,"WP-S133564,SK-S131705",8488,2023-10-14
#112597,20005260037563,FS-S127380,2029,2023-10-14
#112417,20005260037554,SK-S131959,200,2023-10-12
#112558,20005260037543,FS-S124760,2849,2023-10-14
#112595,20005260037562,SK-S133101,2699,2023-10-14
#112571,20005260037548,SK-S132120,3489,2023-10-14
#112524,20005260037528,WP-S134297,981,2023-10-13
#112591,20005260037556,WP-S108840,3489,2023-10-14
#112547,20005260037539,WP-S68834,2249,2023-10-13
#112328,20005260037553,FS-S125962,300,2023-10-11
#112535,20005260037533,FS-S125909,2899,2023-10-13
#112545,20005260037537,SK-S132902,0,2023-10-13
#112585,20005260037552,FS-S123960,0,2023-10-14
#112566,20005260037544,SK-H1666,999,2023-10-14
#112546,20005260037538,SK-S121032,3999,2023-10-13
#112577,20005260037550,FS-CK75,1899,2023-10-14
#112467,20005260037504,FS-S123622,5989,2023-10-12
#112548,20005260037540,"SK-H1682,SK-B56779,SK-H1429,SK-SC60798,SK-SC64372,SK-B61174,SK-H1743",3084,2023-10-13
#112583,20005260037551,"SK-S130947,FS-S135629",4388,2023-10-14
#112570,20005260037546,FS-S124486,300,2023-10-14
#112590,20005260037555,SK-S114552,0,2023-10-14
#112539,20005260037535,SK-S131241,2699,2023-10-13
#112576,20005260037549,SK-H672,799,2023-10-14
#112540,20005260037536,FS-S126046,3389,2023-10-13
#112529,20005260037531,FS-S135647,2599,2023-10-13
#112438,20005260037494,SK-S132618,3989,2023-10-12
