"Order Ref",Tracking,SKU,Total,Date
#112209,20005260037367,"SK-S132986,WP-S120002",8598,2023-10-09
#112203,20005260037364,FS-S124986,2849,2023-10-09
#111987,20005260037264,MKP-WL5,1850,2023-10-05
#112236,20005260037378,FS-S134804,2999,2023-10-09
#112160,20005260037348,SK-S130800,2499,2023-10-08
#112152,20005260037344,FS-S124561,4499,2023-10-08
#112199,20005260037362,SK-S133014,4999,2023-10-08
#112190,20005260037360,SK-S121143,2249,2023-10-08
#112172,20005260037350,FS-S126031,3359,2023-10-08
#112242,20005260037387,FS-S135286,2999,2023-10-09
#112224,20005260037375,SK-H1368,774,2023-10-09
#112205,20005260037365,FS-S125892,2899,2023-10-09
#111696,20005260037087,SK-S115323,3999,2023-10-02
#111970,20005260037261,FS-S125157,3499,2023-10-05
#112156,20005260037347,SK-S121874,3999,2023-10-08
#112180,20005260037354,SK-S132719,2649,2023-10-08
#112225,20005260037376,FS-S135182,4199,2023-10-09
#112173,20005260037351,SK-S122510,2249,2023-10-08
#112220,20005260037373,FS-S124630,2600,2023-10-09
#112138,20005260037337,FS-S125642,3299,2023-10-07
#112140,20005260037339,FS-CK122,2749,2023-10-07
#112181,20005260037355,WP-S104951,4349,2023-10-08
#111631,20005260037384,FS-S127366,0,2023-10-02
#111839,20005260037177,MKP-WL1,1350,2023-10-04
#112207,20005260037366,SK-H1246,749,2023-10-09
#112051,20005260037380,FS-S124599,750,2023-10-06
#112064,20005260037311,FS-S125302,3299,2023-10-06
#112217,20005260037372,SK-S132291,2299,2023-10-09
#112188,20005260037358,SK-LB5,2499,2023-10-08
#112137,20005260037336,FS-S123993,6449,2023-10-07
#111935,20005260037386,"SK-S116865,SK-S132405",150,2023-10-05
#112210,20005260037368,WP-S134210,9299,2023-10-09
#111755,20005260037134,MKP-SW800-2,0,2023-10-03
#112143,20005260037340,WP-S118744,4999,2023-10-07
#112074,20005260037314,MKP-S122297-44,2999,2023-10-06
#111588,20005260037381,SK-S132582,0,2023-10-01
#112031,20005260037291,SB-S-S130512-43,3999,2023-10-06
#112150,20005260037342,WP-S101049,4299,2023-10-08
#111599,20005260037382,FS-S124898,0,2023-10-01
#112174,20005260037352,FS-S123388,5669,2023-10-08
#111645,20005260037385,FS-S124469,0,2023-10-02
#112184,20005260037357,SK-S132821,4499,2023-10-08
#111601,20005260037383,FS-S125706,0,2023-10-01
#112215,20005260037371,"FS-S135686,FS-S135720,FS-S135671,SK-S133027,SK-S132703",10995,2023-10-09
#112189,20005260037359,SK-S123295,3999,2023-10-08
#112179,20005260037353,WP-S118873,5699,2023-10-08
#111962,20005260037259,SB-S-S130505-43SB-S-S130505-40,3999,2023-10-05
#112154,20005260037346,FS-S126044,3699,2023-10-08
#112133,20005260037333,WP-S116096,6299,2023-10-07
