"Order Ref",Tracking,SKU,Total,Date
#102214,20005260032197,SK-S113223,2329,2023-06-10
#102208,20005260032192,SK-S120674,4599,2023-06-10
#102205,20005260032191,SK-S118363,4699,2023-06-09
#102210,20005260032194,"SK-S99773,SK-KS2729,SK-KS2568,SK-KS2708,SK-KS2522",7160,2023-06-10
#102212,20005260032196,SK-S118338,2249,2023-06-10
#102211,20005260032195,"SK-TP1642,SK-TP1210,SK-TP968,SK-TS5501,SK-TP1126,SK-TP1088,SK-TS5617,SK-TS6464,SK-TP223,SK-BG69988",5530,2023-06-10
#102209,20005260032193,SK-S120426,2549,2023-06-10
#102215,20005260032198,SK-S113594,2349,2023-06-10
#102223,20005260032200,SK-S108988,2959,2023-06-10
#102224,20005260032201,SK-S118329,6499,2023-06-10
#102176,20005260032173,"SK-S112959,SK-S106804,SK-S33119",5247,2023-06-08
#102204,20005260032190,WP-S119809,5899,2023-06-09
#102198,20005260032187,WP-S109196,4999,2023-06-09
#102225,20005260032202,SK-S106450,1648,2023-06-10
#102217,20005260032199,WP-S118890,0,2023-06-10
