"Order Ref",Tracking,SKU,Total,Date
#108665,20005260035542,"SK-CT209,SK-JK53",3748,2023-09-01
#108643,20005260035534,FS-S124383,3299,2023-08-31
#108616,20005260035523,WP-S26845,4166,2023-08-31
#107503,20005260035557,SK-S105602,1949,2023-08-20
#108589,20005260035514,MKP-WL3,1000,2023-08-31
#106230,20005260035554,SK-S123041,2197,2023-08-12
#108662,20005260035540,"FS-S124845,SK-S130772,FS-S123422,FS-S124716",18996,2023-09-01
#107345,20005260035555,SK-S99692,1449,2023-08-18
#108520,20005260035471,"FS-S124336,WP-S68781,SK-S116527",10577,2023-08-30
#108500,20005260035451,"FS-S127669,WP-S83211",13723,2023-08-30
#108675,20005260035548,FS-S124526,0,2023-09-01
#108634,20005260035530,FS-S125043,2899,2023-08-31
#106611,20005260035550,SK-S114469,2947,2023-08-13
#108414,20005260035424,SF-SH2432,1749,2023-08-29
#108400,20005260035419,FS-S124770,3049,2023-08-29
#108545,20005260035491,"FS-S127685,FS-S127666",3548,2023-08-30
#108671,20005260035546,FS-S127672,2449,2023-09-01
#108625,20005260035527,FS-S125005,3249,2023-08-31
#108606,20005260035519,WP-22298,3269,2023-08-31
#108506,20005260035462,FS-S127639,2499,2023-08-30
#108475,20005260035442,"MKP-C70036,MKP-C70049",2248,2023-08-30
#107886,20005260035168,FS-S127365,1999,2023-08-25
#108358,20005260035381,WP-S108749,4299,2023-08-29
#108565,20005260035504,WP-S115896,4999,2023-08-31
#106373,20005260035553,SK-S120946,2197,2023-08-13
#108043,20005260035459,WP-S93895,1452,2023-08-26
#108336,20005260035461,WP-S81707,765,2023-08-29
#108656,20005260035536,FS-S124608,2849,2023-09-01
#105776,20005260035560,"SK-S122558,SK-S122836,SK-S122530,SK-S122971,SK-S122980,SK-S123359",11682,2023-08-11
#106181,20005260035558,SK-S93067,1197,2023-08-12
#108679,20005260035561,FS-S123736,8499,2023-09-01
#108682,20005260035564,SK-S130576,3599,2023-09-01
#108668,20005260035545,SK-S130120,6599,2023-09-01
#108681,20005260035563,SK-S130538,2449,2023-09-01
#108692,20005260035567,FS-S124093,6599,2023-09-01
#108628,20005260035528,SK-S119309,2249,2023-08-31
#108651,20005260035535,FS-S124929,3649,2023-08-31
#108667,20005260035543,SK-S122859,2499,2023-09-01
#108659,20005260035538,"SK-S119279,SK-S119321",4248,2023-09-01
#108591,20005260035544,MKP-S122297-42,2999,2023-08-31
#108661,20005260035539,FS-S124471,2879,2023-09-01
