"Order Ref",Tracking,SKU,Total,Date
#120316,20005260042107,SK-H4357,1049,2023-12-30
#120324,20005260042115,SK-H4841,1049,2023-12-30
#120295,20005260042092,SK-H5863,2599,2023-12-29
#120245,20005260042049,"SK-H5897,SK-H5955",1648,2023-12-29
#120352,20005260042135,SK-H5885,949,2023-12-30
#120361,20005260042143,FS-S123963,818,2023-12-30
#120332,20005260042121,WP-S136737,10999,2023-12-30
#120299,20005260042095,WP-S134115,8599,2023-12-29
#120303,20005260042098,FS-S126471,2849,2023-12-29
#120313,20005260042104,SK-H1564,1274,2023-12-29
#119871,20005260042075,SK-S133412,1688,2023-12-21
#120233,20005260042038,SK-S136581,2400,2023-12-29
#120334,20005260042123,SK-S133425,2400,2023-12-30
#120350,20005260042133,WP-S136654,7499,2023-12-30
#120354,20005260042137,"SK-SN15211,SK-SN11265",1648,2023-12-30
#120294,20005260042091,SK-H5932,799,2023-12-29
#120278,20005260042081,SK-S133416,2220,2023-12-29
#120307,20005260042101,FS-S126474,2849,2023-12-29
#120314,20005260042105,SK-H5392,2049,2023-12-30
#120281,20005260042083,SK-H6009,949,2023-12-29
#120349,20005260042132,SK-S131295,2230,2023-12-30
#120320,20005260042111,SK-H3840,949,2023-12-30
#120297,20005260042094,FS-S127837,3549,2023-12-29
#120338,20005260042124,SK-S136515,4949,2023-12-30
#120360,20005260042142,"SK-H3420,SK-H5847",1748,2023-12-30
#120321,20005260042112,SK-H2384,949,2023-12-30
#120364,20005260042146,SK-S133421,2400,2023-12-30
#120298,20005260042096,SK-S133229,2400,2023-12-29
#120362,20005260042144,"SK-H4779,SK-H4322",1848,2023-12-30
#120236,20005260042042,SK-S136618,2400,2023-12-29
#120312,20005260042103,"SK-S131988,SK-S133395",3720,2023-12-29
#120322,20005260042113,SK-H5035,949,2023-12-30
#120319,20005260042110,SK-H3955,949,2023-12-30
#120358,20005260042140,FS-S125770,2000,2023-12-30
#120345,20005260042130,"SK-H5988,SK-H5999,SK-H6008,SK-H6078",3246,2023-12-30
#120241,20005260042046,"SK-H5892,SK-H4395,SK-H5867",2447,2023-12-29
#120304,20005260042099,"SK-H6024,SK-H5773",1648,2023-12-29
#120291,20005260042087,SK-S131833,5499,2023-12-29
#120293,20005260042090,WP-S134033,7999,2023-12-29
#120309,20005260042102,MKP-S122297-40,2999,2023-12-29
#120344,20005260042129,WP-S136927,5999,2023-12-30
#120296,20005260042093,SK-H6055,949,2023-12-29
#120330,20005260042119,WP-S136929,5149,2023-12-30
#120305,20005260042100,"SK-H5920,SK-H4981",1748,2023-12-29
#120333,20005260042122,WP-S136869,2699,2023-12-30
#120325,20005260042116,SK-H5977,949,2023-12-30
#120327,20005260042117,SK-H1417,1049,2023-12-30
#120244,20005260042048,MKP-S136368,3499,2023-12-29
#120343,20005260042128,"SK-H5873,SK-H5950,SK-H5882,SK-H5834",2796,2023-12-30
#120272,20005260042071,"FS-S124300,SK-S133457,SK-S133456,SK-S133339,FS-S135749,SK-H6046",14664,2023-12-29
