"Order Ref",Tracking,SKU,Total,Date
#110084,20005260036296,FS-S125504,3399,2023-09-14
#109995,20005260036246,FS-S125702,0,2023-09-13
#109981,20005260036231,SK-S130178,0,2023-09-13
#109984,20005260036234,SK-S130315,0,2023-09-13
#110074,20005260036287,FS-S124959,3299,2023-09-14
#109820,20005260036131,"WP-S120099,FS-S123465",13498,2023-09-11
#109846,20005260036150,WP-S120188,6999,2023-09-11
#110028,20005260036266,FS-S127577,5999,2023-09-13
#110029,20005260036267,FS-S125164,3999,2023-09-13
#110087,20005260036298,SK-S131852,2599,2023-09-14
#110046,20005260036275,FS-S125138,2899,2023-09-14
#110090,20005260036300,FS-S125817,2859,2023-09-14
#110109,20005260036308,SK-S121311,4199,2023-09-14
#110077,20005260036290,SK-S130704,0,2023-09-14
#110058,20005260036279,SK-S122997,2549,2023-09-14
#110101,20005260036303,FS-S127204,1999,2023-09-14
#109728,20005260036097,MKP-TR03-L,1349,2023-09-10
#110068,20005260036285,FS-HB354,2349,2023-09-14
#110108,20005260036307,SK-KS2723,1149,2023-09-14
#110061,20005260036281,"FS-HB466,FS-HB400,FS-HB686,SK-BG68843",9446,2023-09-14
#109817,20005260036129,FS-S125843,2899,2023-09-11
#110110,20005260036309,FS-S124910,3249,2023-09-14
#110075,20005260036288,SK-S131935,3499,2023-09-14
#110053,20005260036278,FS-S125190,3599,2023-09-14
#110082,20005260036295,FS-S123864,6499,2023-09-14
#110038,20005260036272,"SK-TI161,SK-TI10,SK-TI175,SK-TI146,SK-TI70,SK-TI100,SK-TI199,SK-TI156,SK-TI55",3004,2023-09-13
#110104,20005260036305,SK-S130591,2549,2023-09-14
#110103,20005260036304,SK-S29208,1288,2023-09-14
#110005,20005260036254,MKP-SL241-44,2490,2023-09-13
#110050,20005260036277,FS-S124830,3299,2023-09-14
#109985,20005260036235,FS-S123931,0,2023-09-13
#110076,20005260036289,SK-S131896,4599,2023-09-14
#110086,20005260036297,"FS-S125058,SK-FS279",4498,2023-09-14
#110036,20005260036271,FS-S125555,3259,2023-09-13
#109891,20005260036177,MKP-C70050,0,2023-09-12
#110039,20005260036273,FS-S124507,3999,2023-09-13
#110081,20005260036292,MKP-S122298-42,2999,2023-09-14
#109990,20005260036240,FS-S124914,0,2023-09-13
#109982,20005260036232,SK-S131124,0,2023-09-13
#110034,20005260036269,"SK-TP186,SK-TP664,SK-TP648,SK-TP786,SK-TP1043,SK-TP1630,SK-TP1864,SK-TP1997",2636,2023-09-13
#110089,20005260036299,SK-S130230,2950,2023-09-14
#110079,20005260036291,SB-S-S130510-44,4499,2023-09-14
#110001,20005260036251,SK-S119173,0,2023-09-13
#109986,20005260036236,SK-S118302,0,2023-09-13
#110027,20005260036265,SK-S130140,4999,2023-09-13
#110067,20005260036284,FS-S125448,2849,2023-09-14
#110021,20005260036263,SK-FS88267,2499,2023-09-13
#110064,20005260036282,FS-S125929,3699,2023-09-14
#109823,20005260036132,MKP-TR04-M,0,2023-09-11
#109965,20005260036214,MKP-C70012,0,2023-09-13
#110017,20005260036262,SK-S130559,750,2023-09-13
#110096,20005260036301,FS-S127459,0,2023-09-14
#110000,20005260036250,FS-S124623,0,2023-09-13
#109983,20005260036233,FS-S123607,0,2023-09-13
#109987,20005260036237,SK-S130581,0,2023-09-13
#110041,20005260036274,SK-S122231,2249,2023-09-14
#109810,20005260036126,FS-S125847,3249,2023-09-11
