"Order Ref",Tracking,SKU,Total,Date
#103044,20005260032467,WP-S119965,10148,2023-06-23
#103057,20005260032472,SK-FS749,10148,2023-06-23
#102999,20005260032446,WP-S28363,10148,2023-06-22
#103022,20005260032457,"SK-S116742,SK-S115356",10148,2023-06-22
#103060,20005260032474,WP-S118454,10148,2023-06-23
#103048,20005260032469,SK-S109963,10148,2023-06-23
#103058,20005260032473,SK-S112373,10148,2023-06-23
#103045,20005260032468,"WP-S108735,SK-S88372",10148,2023-06-23
#103055,20005260032471,SK-BG69397,10148,2023-06-23
#103033,20005260032462,"SK-TS5343,SK-TS4488,SK-TS6314,SK-TS5089",10148,2023-06-23
#103042,20005260032466,SK-S118043,10148,2023-06-23
#103021,20005260032456,"SK-S77845,SK-S30743,SK-S29980",10148,2023-06-22
#103024,20005260032458,SK-S81795,10148,2023-06-22
#103028,20005260032460,SK-S120758,10148,2023-06-22
#102844,20005260032382,SG-WL3,10148,2023-06-19
#102846,20005260032383,G-EB24,10148,2023-06-19
#103030,20005260032461,SK-S30283,10148,2023-06-22
