"Order Ref",Tracking,SKU,Total,Date
#112176,WR10790261,FS-S126029,2849,2023-10-08
#112191,WR10791403,"SK-KS3845,SK-KS2493",2348,2023-10-08
#112103,WR10757931,SK-KS4138,1849,2023-10-07
#112141,WR10787621,SK-H1493,1249,2023-10-07
#112018,WR10740319,FS-S127861,2549,2023-10-06
#111971,WR10735519,FS-S124917,3449,2023-10-05
#112214,WR10793275,SK-KS2564,1849,2023-10-09
#112110,WR10757973,SK-S130561,4599,2023-10-07
#112177,WR10790275,SK-SN16056,2544,2023-10-08
#112227,WR10793605,SK-S130555,2349,2023-10-09
#112239,WR10793943,FS-S125863,2859,2023-10-09
#112208,WR10791777,"SK-H381,SK-H1381",1789,2023-10-09
#112033,WR10741181,SB-S-S130510-41,4499,2023-10-06
