"Order Ref",Tracking,SKU,Total,Date
#102305,20005260032222,SK-S106518,2145,2023-06-12
#102317,20005260032226,SK-S79898,1099,2023-06-12
#102284,20005260032216,SK-S120722,2290,2023-06-12
#102319,20005260032227,SK-KS3991,1129,2023-06-12
#102289,20005260032218,SK-S115637,1329,2023-06-12
#102311,20005260032223,SK-S120725,4299,2023-06-12
#102321,20005260032228,SK-KS2608,1599,2023-06-12
#102290,20005260032219,SK-S96115,1209,2023-06-12
#102189,20005260032184,SK-S120386,2290,2023-06-09
#102327,20005260032229,SK-S120695,4849,2023-06-12
#102276,20005260032212,SK-S120577,2290,2023-06-12
#102391,20005260032242,SK-S116775,2999,2023-06-13
#102380,20005260032238,SK-S118977,4099,2023-06-13
#102398,20005260032243,SK-S112332,2999,2023-06-13
#102359,20005260032233,SK-S120709,5149,2023-06-13
#102286,20005260032217,SK-S120745,1710,2023-06-12
#102312,20005260032224,SK-S106479,2169,2023-06-12
#102347,20005260032231,SK-S113537,2145,2023-06-13
#102364,20005260032235,WP-S109221,4499,2023-06-13
#102384,20005260032240,"SK-S116909,SK-S111144,SK-S89150",4935,2023-06-13
#102372,20005260032237,SG-WL24,401,2023-06-13
#102313,20005260032225,WP-S108704,4199,2023-06-12
#102386,20005260032241,SK-S120774,5749,2023-06-13
#102334,20005260032230,WP-S118664,6699,2023-06-13
#102358,20005260032232,WP-S118592,5999,2023-06-13
#102368,20005260032236,SK-S112331,1648,2023-06-13
#102157,20005260032141,SF-SH2133,2290,2023-06-08
#102400,20005260032244,WP-S116078,2150,2023-06-13
#102408,20005260032245,WP-S115887,5899,2023-06-13
#102292,20005260032220,WP-S104166,4399,2023-06-12
