"Order Ref",Tracking,SKU,Total,Date
#111836,20005260037175,SK-S131374,3499,2023-10-04
#111801,20005260037163,SK-S121082,3999,2023-10-03
#111340,20005260036922,MKP-TS53-S,1249,2023-09-28
#111838,20005260037176,"SK-H1340,SK-H879,SK-H780",2503,2023-10-04
#111821,20005260037172,FS-S125370,2745,2023-10-04
#110179,20005260037194,FS-S123915,6499,2023-09-15
#111652,20005260037063,"MKP-C69973,MKP-C70022",389,2023-10-02
#111815,20005260037169,FS-S123745,6200,2023-10-04
#111537,20005260037147,WP-S78917,4849,2023-09-30
#111857,20005260037185,"WP-S118848,SK-S131613,FS-S125776",13997,2023-10-04
#111854,20005260037184,SK-H1898,1779,2023-10-04
#111861,20005260037188,FS-S127469,1552,2023-10-04
#111872,20005260037203,FS-S135244,4499,2023-10-04
#111868,20005260037191,"SK-KS4043,SK-KS2581,SK-KS3452",2597,2023-10-04
#111789,20005260037162,FS-S124703,2745,2023-10-03
#111816,20005260037170,SK-S120638,3999,2023-10-04
#111875,20005260037205,FS-S125695,2745,2023-10-04
#111858,20005260037187,"SK-S130112,FS-S124657",12644,2023-10-04
#111873,20005260037204,FS-HB635,1955,2023-10-04
#111847,20005260037180,SK-S132394,2599,2023-10-04
#111823,20005260037173,FS-SN16758,1180,2023-10-04
#111535,20005260037181,FS-S123658,1701,2023-09-30
#111783,20005260037160,"SK-H1547,SK-H1660",2524,2023-10-03
#111870,20005260037202,SK-S121138,3999,2023-10-04
#111371,20005260036935,MKP-TR04-S,1349,2023-09-29
#111752,20005260037132,WP-S109469,0,2023-10-03
#111723,20005260037112,WP-S134268,9099,2023-10-02
#111803,20005260037164,SK-S130103,9999,2023-10-03
#111729,20005260037115,WP-S75032,4454,2023-10-03
#111851,20005260037182,FS-S124272,2745,2023-10-04
#111779,20005260037158,SK-FS86017,2499,2023-10-03
#111785,20005260037161,FS-S124545,2745,2023-10-03
#111703,20005260037103,MKP-C69967,0,2023-10-02
#111663,20005260037072,WP-S81594,11599,2023-10-02
#111812,20005260037167,MKP-S122297-41,2999,2023-10-04
#111780,20005260037159,WP-S75419,4049,2023-10-03
