"Order Ref",Tracking,SKU,Total,Date
#104304,20005260033155,SG-WL20,1250,2023-07-18
#104143,20005260033073,"SB-TS148-L,WW-TS19978-M,SB-TR02-S",0,2023-07-15
#104384,20005260033201,SK-S117925,2649,2023-07-19
#104388,20005260033204,SK-S115476,3399,2023-07-19
#104329,20005260033177,WP-S119992,5599,2023-07-18
#104380,20005260033199,SK-S120523,3499,2023-07-19
#104357,20005260033188,SB-SL2503,1849,2023-07-19
#104383,20005260033200,SK-SN9513,2613,2023-07-19
#104387,20005260033203,SK-KS2698,1099,2023-07-19
#104374,20005260033197,SK-S103615,742,2023-07-19
#104342,20005260033183,SK-S120487,3149.1,2023-07-18
#104358,20005260033189,"SK-S121231,SK-KS2573",2848,2023-07-19
#104353,20005260033185,SK-S121841,4999,2023-07-19
#104389,20005260033205,SK-S115675,2599,2023-07-19
#104360,20005260033190,SK-KS1230,1129,2023-07-19
#104351,20005260033184,"SK-S118074,SK-S120616",6998,2023-07-19
#104367,20005260033193,SK-S118364,3499,2023-07-19
#104340,20005260033181,SK-S122223,4499,2023-07-18
#104327,20005260033176,SK-S108290,1849,2023-07-18
#104326,20005260033175,SB-SL2516,1249,2023-07-18
#104356,20005260033187,SK-S100462,3399,2023-07-19
#104365,20005260033192,SK-S120705,3000,2023-07-19
#104375,20005260033198,"SK-TP1974,SK-TP409,SK-TP111,SK-TP1096,SK-TP1568,SK-TP950",2308,2023-07-19
#104362,20005260033191,SK-S120582,3499,2023-07-19
#104336,20005260033179,"SK-S120790,SK-S108864",5498,2023-07-18
