"Order Ref",Tracking,SKU,Total,Date
#105569,20005260033912,SK-S112076,1879,2023-08-10
#105539,20005260033886,WP-S115901,4499,2023-08-09
#105556,20005260033899,SK-S99275,2339.53,2023-08-10
#105570,20005260033913,SK-KS2766,2499,2023-08-10
#105545,20005260033892,SK-S116263,4199,2023-08-09
#105544,20005260033891,SK-S122681,4359,2023-08-09
#105555,20005260033898,SK-S105876,1949.5,2023-08-10
#105552,20005260033896,SK-S122872,2299,2023-08-10
#105560,20005260033901,SK-S121019,4899,2023-08-10
#105572,20005260033916,SK-S115410,2999,2023-08-10
#105543,20005260033890,SK-S122183,2749,2023-08-09
#105272,20005260033873,"SK-S116274,SK-S110594",528,2023-08-04
#105523,20005260033872,SK-S120589,3499,2023-08-09
#105525,20005260033876,SK-S122033,4359,2023-08-09
#105547,20005260033894,SK-S122069,2399,2023-08-09
#105540,20005260033887,SK-S122855,4299,2023-08-09
