"Order Ref",Tracking,SKU,Total,Date
#101811,20005260031992,WP-S118532,500,2023-05-29
#101863,20005260032015,WP-S118780,300,2023-05-31
#101829,20005260031998,SF-SH1922,362,2023-05-30
#101668,20005260032010,WP-S94205,0,2023-05-25
#101897,20005260032034,SK-TS4030,0,2023-06-01
#101879,20005260032023,SB-SL2479,2249,2023-06-01
#101886,20005260032029,SK-S114772,3449,2023-06-01
#101888,20005260032030,SK-S118330,5499,2023-06-01
#101899,20005260032035,SK-S115094,0,2023-06-01
#101876,20005260032022,WP-S108860,4399,2023-06-01
#101890,20005260032031,SK-S86518,1049,2023-06-01
#101881,20005260032024,WP-S118538,5264,2023-06-01
#101884,20005260032028,SK-S117127,3849,2023-06-01
#101882,20005260032025,WP-S119755,21999,2023-06-01
