"Order Ref",Tracking,SKU,Total,Date
#108773,20005260035607,FS-KLS73,2999,2023-09-02
#108765,20005260035601,FS-CK81,2149,2023-09-02
#108739,20005260035589,FS-S127742,2799,2023-09-02
#108754,20005260035595,SK-SN15526,1549,2023-09-02
#108730,20005260035585,WP-S75457,3599,2023-09-01
#108755,20005260035596,FS-S127297,2549,2023-09-02
#108708,20005260035576,FS-S127740,2549,2023-09-01
#108756,20005260035597,FS-S124764,2899,2023-09-02
#108729,20005260035584,FS-S127757,2599,2023-09-01
#108768,20005260035603,FS-S124078,6549,2023-09-02
#108796,20005260035615,FS-S124682,3299,2023-09-02
#108790,20005260035612,SK-TS4210,559,2023-09-02
#108771,20005260035606,FS-S124797,3499,2023-09-02
#108767,20005260035602,FS-S127721,2059,2023-09-02
#108731,20005260035586,"SK-S115811,SK-S130144",9598,2023-09-01
#108732,20005260035587,FS-S127636,2599,2023-09-01
#108752,20005260035593,FS-S124883,3499,2023-09-02
#108716,20005260035579,FS-CK11,2699,2023-09-01
#108800,20005260035618,FS-S124478,3149,2023-09-02
#108735,20005260035588,FS-S123728,6599,2023-09-02
#108700,20005260035570,FS-S127726,2649,2023-09-01
#108712,20005260035577,WP-S56185,3609,2023-09-01
#108798,20005260035617,FS-S127706,2599,2023-09-02
#108702,20005260035571,FS-S127703,2649,2023-09-01
#108741,20005260035590,FS-S127599,0,2023-09-02
#108801,20005260035619,FS-S127468,3499,2023-09-02
#108780,20005260035608,FS-S123951,6499,2023-09-02
#108784,20005260035609,SK-S130686,4359,2023-09-02
#108806,20005260035620,SK-S130663,8499,2023-09-02
