"Order Ref",Tracking,SKU,Total,Date
#105461,20005260033837,SK-S91713,2499,2023-08-08
#105456,20005260033832,"SK-S121554,SK-SC64610",0,2023-08-08
#105439,20005260033824,SK-S115805,3599,2023-08-07
#105460,20005260033836,SK-S120554,1400,2023-08-08
#105438,20005260033823,SK-KS2585,1599,2023-08-07
#105388,20005260033788,"WP-S98174,WP-S120018",15498,2023-08-07
#105457,20005260033833,WP-S100899,100,2023-08-08
#105441,20005260033826,SK-S120581,3499,2023-08-07
#105467,20005260033841,SK-S121178,4999,2023-08-08
#105447,20005260033830,"SK-S116520,SK-S121725,SK-S115306,SK-S116862",16506,2023-08-08
#105426,20005260033818,SK-S115288,3399,2023-08-07
#105428,20005260033819,WP-S76265,4049,2023-08-07
#105446,20005260033829,SK-S119147,4299,2023-08-07
#105468,20005260033842,wp-S30157,3609,2023-08-08
#105464,20005260033840,WP-S120005,2649,2023-08-08
#105378,20005260033784,WP-S97962,11049,2023-08-06
#105449,20005260033831,SK-S122715,5099,2023-08-08
#105343,20005260033766,WP-S94044,11049,2023-08-06
#105421,20005260033814,SK-S123134,2549,2023-08-07
#105419,20005260033812,SK-BG68536,1849,2023-08-07
#105420,20005260033813,"SK-H1355,SK-H746",2898,2023-08-07
#105425,20005260033817,SK-S117020,3499,2023-08-07
#105422,20005260033815,SK-S121154,4199,2023-08-07
#105424,20005260033816,SK-S122539,5299,2023-08-07
