"Order Ref",Tracking,SKU,Total,Date
#112090,20005260037319,WP-S109184,4999,2023-10-07
#110676,20005260037328,WP-S133991,3700,2023-09-23
#112135,20005260037335,SK-S130550,2499,2023-10-07
#112113,20005260037325,WP-S98314,6199,2023-10-07
#112129,20005260037330,SK-S130640,4949,2023-10-07
#112122,20005260037329,SK-S131460,2549,2023-10-07
#111047,20005260037331,FS-S124942,0,2023-09-26
#111999,20005260037272,WP-S94074,9774.15,2023-10-06
#112116,20005260037326,FS-S135301,2949,2023-10-07
#110427,20005260037299,FS-S123813,6699,2023-09-19
#112112,20005260037324,FS-S125683,2899,2023-10-07
#112083,20005260037315,SK-S121321,3899,2023-10-07
#112085,20005260037316,FS-S135712,2049,2023-10-07
#112063,20005260037310,SK-S132622,4899,2023-10-06
#112017,20005260037286,WP-S94010,10049.15,2023-10-06
#112071,20005260037312,SK-S132893,2899,2023-10-06
#112040,20005260037293,WP-S108776,4599,2023-10-06
#111676,20005260037078,FS-S124532,2745,2023-10-02
#112086,20005260037317,"SK-S121421,FS-S135660",6698,2023-10-07
#112072,20005260037313,FS-S124946,2899,2023-10-06
#112104,20005260037322,"SK-S130330,WP-S98108",17998,2023-10-07
#112022,20005260037288,FS-SN16637,2249,2023-10-06
#111984,20005260037263,FS-S125381,0,2023-10-05
#112011,20005260037281,SK-S131120,3208,2023-10-06
#112061,20005260037309,SK-S130961,4199,2023-10-06
#111994,20005260037268,SK-FS467,1399,2023-10-06
#112042,20005260037294,FS-HB410,2099,2023-10-06
#112000,20005260037273,FS-S127271,1789,2023-10-06
#111992,20005260037267,FS-S124935,2889,2023-10-06
#112005,20005260037283,SK-S130770,4908.99,2023-10-06
#112054,20005260037297,FS-S124470,3199,2023-10-06
#112056,20005260037307,SK-S130747,4259,2023-10-06
#111421,20005260036957,FS-S134940,3899,2023-09-29
#112023,20005260037289,FS-S134792,3499,2023-10-06
#112055,20005260037306,FS-S125170,3599,2023-10-06
#111876,20005260037206,MKP-S122297-45,2999,2023-10-04
#112001,20005260037274,FS-S126019,2889,2023-10-06
#111995,20005260037269,FS-S125035,2849,2023-10-06
#112013,20005260037282,FS-SL2771,-1092,2023-10-06
#112044,20005260037295,SK-S130573,0,2023-10-06
#111991,20005260037266,FS-S126007,3599,2023-10-06
#112009,20005260037280,FS-S126028,-392,2023-10-06
#111972,20005260037262,FS-S125337,2849,2023-10-05
#112030,20005260037290,FS-S126038,2849,2023-10-06
#111988,20005260037265,FS-S126003,2899,2023-10-05
