"Order Ref",Tracking,SKU,Total,Date
#101134,20005260031643,WP-S118508,4769,2023-05-16
#101128,20005260031693,SK-S110010,2649,2023-05-16
#99581,20005260031698,SK-S115495,4349,2023-04-28
#99360,20005260031699,SK-S106533,1399,2023-04-24
#99384,20005260031696,SK-S107201,1548,2023-04-24
#101118,20005260031624,WP-S98249,7299,2023-05-16
#101215,20005260031671,SK-S93462,1461,2023-05-17
#101236,20005260031688,"SK-S105332,SK-S114340",4558,2023-05-17
#101219,20005260031691,SK-S119242,2549,2023-05-17
#101229,20005260031690,SK-S116721,1104,2023-05-17
#99139,20005260031703,SK-S116755,1749,2023-04-18
#101248,20005260031680,SK-S118280,0,2023-05-18
#101122,20005260031645,WP-S118665,5199,2023-05-16
#101132,20005260031692,SK-S118072,2529,2023-05-16
#101135,20005260031642,"WP-SH1418,SK-KS2330",1760,2023-05-16
#101238,20005260031686,SK-S118142,2699,2023-05-17
#101251,20005260031679,SK-S118300,3899,2023-05-18
#101177,20005260031651,WP-S118410,9000,2023-05-17
#101277,20005260031695,SK-S117939,2717,2023-05-18
#101241,20005260031684,SK-S99974,1417,2023-05-17
#99014,20005260031697,SK-S116305,3549,2023-04-16
#98780,20005260031700,SK-BG69914,1349,2023-04-13
#101175,20005260031649,WP-S104971,4349,2023-05-17
#101242,20005260031683,SK-S107635,1659,2023-05-17
#99541,20005260031701,SK-S107876,1348,2023-04-28
#99254,20005260031704,SK-S108043,1648,2023-04-21
#101272,20005260031672,SK-S118951,4099,2023-05-18
#101075,20005260031710,"SK-S116572,SK-S116678",4709,2023-05-16
#101190,20005260031661,WP-S109487,1939,2023-05-17
