"Order Ref",Tracking,SKU,Total,Date
#103235,20005260032573,WP-S108855,4399,2023-06-26
#103271,20005260032596,SK-S119239,4299,2023-06-27
#103240,20005260032576,SK-S119294,2149,2023-06-26
#103247,20005260032582,WP-S115967,5499,2023-06-27
#103230,20005260032570,WP-S118873,5699,2023-06-26
#103276,20005260032599,SK-S109783,1471,2023-06-27
#103275,20005260032597,WP-S119823,5499,2023-06-27
#103279,20005260032604,SK-S116333,2149,2023-06-27
#103199,20005260032548,WP-TS19831,1250,2023-06-26
#103255,20005260032587,SK-S117941,3549,2023-06-27
#103233,20005260032572,SK-S115118,2699,2023-06-26
#103260,20005260032590,SK-KS2597,1549,2023-06-27
#103251,20005260032584,WP-S93875,4799,2023-06-27
#103262,20005260032592,WP-S98275,6299,2023-06-27
#103169,20005260032536,SK-FS99550,2249,2023-06-25
#103135,20005260032523,WP-S98106,7499,2023-06-24
#103231,20005260032571,WP-S109485,5399,2023-06-26
#103243,20005260032579,SK-FS739,2149,2023-06-27
#103241,20005260032577,WP-S77246,13999,2023-06-26
#103265,20005260032594,SK-S116551,2549,2023-06-27
#103259,20005260032589,SK-S117148,4000,2023-06-27
#103237,20005260032574,SK-S106769,1748,2023-06-26
#103202,20005260032602,WP-S64581,500,2023-06-26
#103264,20005260032593,SK-S110285,2478,2023-06-27
#103156,20005260032532,WP-S117273,13980,2023-06-25
#103190,20005260032542,SK-C69225,649,2023-06-26
#103257,20005260032588,SK-S117994,3449,2023-06-27
#103182,20005260032540,WP-S116071,5499,2023-06-25
#103181,20005260032541,WP-S108762,4199,2023-06-25
#103254,20005260032586,WP-S118852,5799,2023-06-27
#103219,20005260032560,WP-S108807,4249,2023-06-26
#103253,20005260032585,SK-KS2704,1749,2023-06-27
#103152,20005260032530,WP-S119955,5499,2023-06-25
#103244,20005260032580,SK-S111111,2759,2023-06-27
#103277,20005260032598,SK-S116573,3299,2023-06-27
