"Order Ref",Tracking,SKU,Total,Date
#102249,20005260032207,SK-BL154,2290,2023-06-11
#102274,20005260032210,SK-S120756,2290,2023-06-12
#102259,20005260032208,SK-S120550,2290,2023-06-11
#102270,20005260032209,SK-S116986,2290,2023-06-12
#102185,20005260032177,SK-S120566,2290,2023-06-09
#102094,20005260032211,SK-S116529,2290,2023-06-06
#102279,20005260032213,SK-S117791,2290,2023-06-12
#102247,20005260032206,"SK-KS41,SK-KS3397",2290,2023-06-11
#102234,20005260032205,SK-S83001,2290,2023-06-11
#102230,20005260032204,SK-S108873,2290,2023-06-10
