"Order Ref",Tracking,SKU,Total,Date
#104210,20005260033111,SK-S121524,4099,2023-07-16
#104176,20005260033093,SK-S117928,2649,2023-07-16
#104212,20005260033113,SK-S120728,2599,2023-07-16
#104123,20005260033061,SB-SL2498,1849,2023-07-15
#104221,20005260033118,"SK-S101651,SK-S120494",4298,2023-07-16
#104189,20005260033098,SK-S120807,2349,2023-07-16
#104201,20005260033106,SK-S121200,3999,2023-07-16
#104216,20005260033114,SK-S121425,4599,2023-07-16
#104202,20005260033107,SK-S120433,3499,2023-07-16
#104207,20005260033110,SK-S122062,2549,2023-07-16
#104162,20005260033086,SK-S122082,4699,2023-07-15
#104191,20005260033100,SK-S110846,2400,2023-07-16
#104217,20005260033115,SK-S115847,3999,2023-07-16
#104125,20005260033063,SK-S121634,4359,2023-07-15
#104204,20005260033108,SK-LB16,2349,2023-07-16
#104198,20005260033103,SK-S106913,1849,2023-07-16
#104197,20005260033102,SK-S122058,2599,2023-07-16
#104269,20005260033129,SK-S120835,3399,2023-07-17
#103988,20005260032995,"SK-FS87139,SB-TS49-M",3473,2023-07-12
#103983,20005260032991,SB-TR02-L,0,2023-07-12
#104253,20005260033125,SK-S120822,600,2023-07-17
#104211,20005260033112,SK-S118347,3499,2023-07-16
#104064,20005260033136,"SK-S120532,SK-S116476",7559,2023-07-14
#104206,20005260033109,SK-S122089,2499,2023-07-16
#104009,20005260033004,SB-TS51-M,1224.03,2023-07-13
#104272,20005260033130,SK-S121998,2599,2023-07-17
#104276,20005260033132,SK-S121166,2499,2023-07-17
#104277,20005260033133,SK-S70323,1077,2023-07-17
#104092,20005260033139,SK-S113810,249,2023-07-14
#104268,20005260033128,SK-S115833,2709,2023-07-17
#104192,20005260033101,"SK-KS234,SK-KS3781,SK-KS3538",2240,2023-07-16
#104256,20005260033127,SK-S121811,2499,2023-07-17
#104164,20005260033140,SK-H456,149,2023-07-15
#104243,20005260033124,SK-S114205,2499,2023-07-17
#104273,20005260033131,SK-S113420,3500,2023-07-17
#104280,20005260033142,SK-S101533,2500,2023-07-17
#104279,20005260033141,SK-S96406,2499,2023-07-17
#104225,20005260033120,"WP-S118623,WP-S118405",13248,2023-07-16
#104199,20005260033104,WP-S118603,6199,2023-07-16
#104147,20005260033076,"WP-S118864,SK-S120874,SK-H860",1199,2023-07-15
#104254,20005260033126,WP-S118595,5999,2023-07-17
#104184,20005260033097,WP-S118714,6149,2023-07-16
#104145,20005260033074,WP-S113904,12576,2023-07-15
#104166,20005260033088,WP-S119954,7999,2023-07-15
#104281,20005260033143,SK-S118040,3349,2023-07-17
#104190,20005260033099,SK-SHO144,1049,2023-07-16
#104282,20005260033144,SK-FS767,1800,2023-07-17
#104100,20005260033052,SK-S120882,2499,2023-07-14
#104170,20005260033090,SK-S120682,3499,2023-07-15
#104153,20005260033080,SK-S120935,5049,2023-07-15
#104019,20005260033009,"SF-SH1840,SF-SH2000,SK-C69867",3147,2023-07-13
#104130,20005260033067,SK-S109113,2149,2023-07-15
#104133,20005260033069,SK-BG69480,2049,2023-07-15
#104180,20005260033096,SK-S119311,4299,2023-07-16
#104174,20005260033092,"SB-TS48-L,SB-TS65-L,SB-TS61-L,SB-TS49-L,SB-TS46-L,SB-TS53-L",7792,2023-07-15
#104167,20005260033089,SK-S116460,2149,2023-07-15
#104032,20005260033017,"SK-S121633,WP-S109189",7498,2023-07-13
#104129,20005260033066,SK-S114901,2899,2023-07-15
#104155,20005260033082,SK-S116195,4399,2023-07-15
#104110,20005260033058,"SK-S117912,SK-S120730",5898,2023-07-14
#104142,20005260033072,SK-S119375,2349,2023-07-15
#104137,20005260033070,SK-S29208,1288,2023-07-15
#104132,20005260033068,SK-S106510,1257,2023-07-15
#104146,20005260033075,SK-S117891,2649,2023-07-15
#104127,20005260033065,SK-SN15652,1449,2023-07-15
#104154,20005260033081,SK-S111986,2609,2023-07-15
#104148,20005260033077,SK-TS4911,929,2023-07-15
#104101,20005260033053,SK-S96731,2499,2023-07-14
#104163,20005260033087,SK-S116774,2249,2023-07-15
#104122,20005260033060,SK-S117934,3399,2023-07-15
#104103,20005260033055,SK-S108979,1687,2023-07-14
#104109,20005260033057,"SK-TP1218,SK-TP1992,SK-TS4991",1235,2023-07-14
#104157,20005260033084,SK-S111223,3479,2023-07-15
#104107,20005260033056,SK-S99773,2499,2023-07-14
#104140,20005260033071,"SK-KS932,SK-KS2717",4098,2023-07-15
#104121,20005260033059,SK-S116298,2549,2023-07-15
