"Order Ref",Tracking,SKU,Total,Date
#110565,20005260036570,"WP-S83447,WP-S94351,WP-S83436,WP-S75068",18796,2023-09-21
#110539,20005260036552,SK-S132827,3549,2023-09-21
#110575,20005260036576,SK-S131790,3499,2023-09-21
#110584,20005260036581,FS-S124818,2889,2023-09-22
#110598,20005260036587,FS-S125479,2849,2023-09-22
#110283,20005260036398,SK-S132257,4499,2023-09-17
#110552,20005260036564,SK-S132813,2399,2023-09-21
#110580,20005260036580,"SK-H1287,SK-H1744,SK-H792",5067,2023-09-21
#110568,20005260036573,FS-S125282,3699,2023-09-21
#110556,20005260036566,FS-S123624,6999,2023-09-21
#110590,20005260036583,"SK-H986,SK-H1279,SK-H1617",3917,2023-09-22
#110380,20005260036458,SK-S132247,4499,2023-09-19
#110559,20005260036568,SK-S131608,2499,2023-09-21
#110574,20005260036575,FS-S125630,3499,2023-09-21
#110571,20005260036574,FS-S125657,3999,2023-09-21
#110566,20005260036571,FS-S125879,3499,2023-09-21
#110567,20005260036572,SB-S-S130508-39,3499,2023-09-21
#110434,20005260036549,"WP-TS19837,MKP-C70044,MKP-C70030",2798,2023-09-19
#110577,20005260036578,WP-S109389,4099,2023-09-21
#110592,20005260036585,WP-S133536,6099,2023-09-22
#110579,20005260036579,WP-S120191,6999,2023-09-21
#110591,20005260036584,WP-S109381,4299,2023-09-22
#110501,20005260036533,SF-SH2039,1399,2023-09-20
