"Order Ref",Tracking,SKU,Total,Date
#101689,20005260031899,SB-SL2477,2249,2023-05-25
#101701,20005260031908,"SK-S74104,SK-S74055,SK-S77862",2597,2023-05-26
#101704,20005260031909,SK-S117049,4399,2023-05-26
#101685,20005260031895,SB-SL2484,2249,2023-05-25
#101694,20005260031903,SK-S119392,2349,2023-05-26
#101493,20005260031912,SK-S105959,0,2023-05-22
#101688,20005260031898,"SK-S115650,SK-S119406,SK-S95053",4257,2023-05-25
#101695,20005260031904,SK-S87658,1099,2023-05-26
#101716,20005260031919,SK-S118925,0,2023-05-26
#101710,20005260031916,SK-S116476,2899,2023-05-26
#101715,20005260031918,SK-S74054,1099,2023-05-26
#101700,20005260031907,SK-S115789,100,2023-05-26
#101699,20005260031906,SK-S118923,3899,2023-05-26
#101687,20005260031897,SK-S115168,4109,2023-05-25
#101370,20005260031911,SK-S116410,370,2023-05-19
#101672,20005260031890,WP-S118863,5399,2023-05-25
#101692,20005260031901,WP-S109241,4599,2023-05-26
#101505,20005260031914,WP-S118643,300,2023-05-22
#101698,20005260031910,WP-S118838,6399,2023-05-26
#101531,20005260031913,WP-S118644,200,2023-05-23
#101684,20005260031894,SK-S115794,5249,2023-05-25
#101686,20005260031896,WP-S118787,600,2023-05-25
#101697,20005260031905,WP-S118765,6299,2023-05-26
#101675,20005260031892,WP-S118540,4349,2023-05-25
#101638,20005260031873,WP-S118842,5899,2023-05-25
