"Order Ref",Tracking,SKU,Total,Date
#104671,20005260033347,"SK-SN13953,SK-S95272",1250,2023-07-24
#104765,20005260033397,SK-S122014,1250,2023-07-25
#104494,20005260033256,WP-S118821,1250,2023-07-21
#104472,20005260033249,"WP-S94204,WP-S77288",1250,2023-07-20
#104538,20005260033280,WP-S118498,1250,2023-07-22
#104730,20005260033373,SK-S107869,1250,2023-07-24
#104763,20005260033396,SK-S107676,1250,2023-07-25
#104607,20005260033316,SK-SL911,1250,2023-07-23
#104758,20005260033394,SK-S120658,1250,2023-07-25
#104751,20005260033384,SK-S116858,1250,2023-07-25
#104743,20005260033381,SK-S116579,1250,2023-07-25
#104756,20005260033393,SK-S120832,1250,2023-07-25
#104737,20005260033378,WP-S120045,1250,2023-07-25
#104740,20005260033380,SK-S92735,1250,2023-07-25
#104749,20005260033383,SK-S116600,1250,2023-07-25
#104586,20005260033386,"SK-S98566,SK-S96785",1250,2023-07-22
#104718,20005260033369,SK-C69736,1250,2023-07-24
#104731,20005260033374,"SK-S103482,SK-S100121",1250,2023-07-24
#104729,20005260033372,SK-S118187,1250,2023-07-24
#104717,20005260033368,SK-S120519,1250,2023-07-24
#104724,20005260033371,SK-KS2486,1250,2023-07-24
#104637,20005260033327,SK-S122247,1250,2023-07-23
#104734,20005260033375,SK-S115836,1250,2023-07-25
#104735,20005260033376,SK-S106857,1250,2023-07-25
#104713,20005260033367,SK-S121098,1250,2023-07-24
#104738,20005260033379,SK-S103182,1250,2023-07-25
