"Order Ref",Tracking,SKU,Total,Date
#100551,20005260031384,SK-S116492,3299,2023-05-11
#100624,20005260031427,SK-S115166,2525,2023-05-12
#100553,20005260031385,SK-S116644,3999,2023-05-11
#100550,20005260031383,SK-KS3768,1249,2023-05-11
#100562,20005260031391,SK-S117858,3999,2023-05-12
#100542,20005260031381,SK-S116714,2499,2023-05-11
#100524,20005260031369,WP-S108759,4299,2023-05-11
#100540,20005260031380,SK-S113594,2349,2023-05-11
#100570,20005260031396,SK-S97151,4679,2023-05-12
#100575,20005260031398,SK-S116884,4499,2023-05-12
#100578,20005260031401,SK-S102784,1329,2023-05-12
#100561,20005260031390,SK-S102811,1329,2023-05-12
#100566,20005260031393,SK-S116874,0,2023-05-12
#100589,20005260031407,SK-S106514,1448,2023-05-12
#100594,20005260031412,"SK-S116325,SK-TS16896",0,2023-05-12
#100502,20005260031353,WP-S118441,5299,2023-05-11
#100572,20005260031397,WP-S118485,5499,2023-05-12
#100581,20005260031402,WP-S118411,5849,2023-05-12
#100543,20005260031382,WP-S98108,8999,2023-05-11
#100585,20005260031404,"SK-S113265,SK-TS19698",0,2023-05-12
#100470,20005260031337,WP-S118482,6299,2023-05-10
#100496,20005260031348,"SK-S118004,WP-S118438",7598,2023-05-11
#100605,20005260031413,WP-S94648,5699,2023-05-12
#100556,20005260031386,"WP-S32545,SK-S106860,SK-S105301",8466,2023-05-11
#100582,20005260031403,WP-SL882,5999,2023-05-12
#100468,20005260031335,WP-S118399,5699,2023-05-10
#100612,20005260031417,SK-S116611,2717,2023-05-12
#100609,20005260031415,SK-S104772,2729,2023-05-12
#100612,20005260031417,SK-S116611,2717,2023-05-12
#100576,20005260031399,SK-JK-S118940,5099,2023-05-12
#100507,20005260031357,WP-S75079,5399,2023-05-11
#100454,20005260031324,WP-S118483,6149,2023-05-10
#100141,20005260031186,SB-TS145-S,2249,2023-05-06
#100577,20005260031400,SK-S116324,3599,2023-05-12
#100560,20005260031389,SK-S116185,2249,2023-05-11
#100493,20005260031346,WP-S115561,4599,2023-05-11
#100277,20005260031239,"SK-S111462,CW-TS30-S,SB-TS163-S,SB-TS152-S",4272,2023-05-08
#100297,20005260031245,SB-TS53-M,1249,2023-05-08
#100567,20005260031394,SK-JK-S118950,200,2023-05-12
#100614,20005260031420,SK-S117811,2717,2023-05-12
#100625,20005260031428,SK-S109261,2649,2023-05-12
#100591,20005260031408,SK-S116357,3999,2023-05-12
#100308,20005260031249,"SB-TS145-S,SB-TS59-S",2098,2023-05-08
#100587,20005260031405,WP-S115971,5099,2023-05-12
#100613,20005260031419,SK-S114356,2649,2023-05-12
#100282,20005260031258,SB-TS53-L,1249,2023-05-08
#100623,20005260031426,SK-S116761,2999,2023-05-12
#100558,20005260031387,WP-S64901,4051,2023-05-11
#100617,20005260031422,SK-S117007,2717,2023-05-12
#100634,20005260031432,SK-S117844,2717,2023-05-12
#100632,20005260031431,SK-S117899,2717,2023-05-12
