"Order Ref",Tracking,SKU,Total,Date
#101332,20005260031733,SK-S116186,2525,2023-05-19
#101352,20005260031739,SK-S96192,472,2023-05-19
#101300,20005260031719,SK-S118069,2139,2023-05-18
#101293,20005260031715,SK-S119193,4499,2023-05-18
#101296,20005260031716,SK-S114725,2589,2023-05-18
#101319,20005260031727,SK-S109898,1249,2023-05-19
#101322,20005260031730,SK-S108891,0,2023-05-19
#101253,20005260031677,WP-S118659,4849,2023-05-18
#101289,20005260031712,"SK-S105714,SK-S114729",5218,2023-05-18
#101365,20005260031742,SK-FS728,1148,2023-05-19
#101320,20005260031728,SK-S118135,2649,2023-05-19
#101321,20005260031729,SK-S119020,4349,2023-05-19
#101351,20005260031738,"SK-BG68805,SK-BG68066,SK-BG69130",6275,2023-05-19
#101343,20005260031735,SK-S116188,1701,2023-05-19
#101363,20005260031741,SK-S113104,2539,2023-05-19
#101246,20005260031682,WP-S118784,6199,2023-05-18
#101318,20005260031726,SK-S116166,2599,2023-05-19
#101342,20005260031734,SK-S118118,2999,2023-05-19
#101316,20005260031725,SK-S117937,3899,2023-05-19
#101308,20005260031720,SK-S115325,2709,2023-05-18
#101347,20005260031737,SK-S115765,1749,2023-05-19
#101259,20005260031675,WP-S118801,5899,2023-05-18
#101237,20005260031687,WP-S118509,5699,2023-05-17
#101197,20005260031666,WP-S28106,3999,2023-05-17
#101276,20005260031694,WP-S118577,5999,2023-05-18
#101156,20005260031631,WP-S118510,5499,2023-05-17
#101247,20005260031681,WP-S118791,0,2023-05-18
#101239,20005260031685,WP-S118655,6149,2023-05-17
#101269,20005260031674,WP-S115936,5399,2023-05-18
#101270,20005260031673,WP-S116026,5299,2023-05-18
#101355,20005260031740,SK-S115000,1218,2023-05-19
