"Order Ref",Tracking,SKU,Total,Date
#107564,20005260035051,SK-S130335,6552,2023-08-21
#107638,20005260035060,SK-S122920,4399,2023-08-22
#107559,20005260035025,P-WA-S-S120382,0,2023-08-21
#107538,20005260035021,SK-S115226,0,2023-08-21
#107537,20005260035020,SK-S118916,0,2023-08-21
#107411,20005260034959,FS-S123886,549,2023-08-19
#107560,20005260035026,SK-S121870,0,2023-08-21
#107240,20005260034969,MKP-C69987,100,2023-08-16
#107306,20005260035055,SK-S102758,1052,2023-08-17
#106788,20005260034620,"MKP-TR04-M,MKP-TS53-S",2098,2023-08-14
#107617,20005260035037,SK-S130138,6300,2023-08-22
#107618,20005260035036,SK-S121841,1100,2023-08-22
#107596,20005260035045,SK-S123136,3999,2023-08-21
#107453,20005260034993,SK-S130247,6599,2023-08-19
#107631,20005260035027,SK-S130215,9499,2023-08-22
#107601,20005260035043,SK-S130270,7499,2023-08-21
#107623,20005260035034,SK-S119233,-800,2023-08-22
#107615,20005260035038,SK-S121375,3999,2023-08-22
#107365,20005260034925,FS-S124012,5499,2023-08-18
#107464,20005260034997,"SK-S114561,WP-S12248,SK-S130353",19872,2023-08-20
#105583,20005260035058,SK-S115357,0,2023-08-10
#107630,20005260035028,SK-FS87898,2649,2023-08-22
#107371,20005260034929,FS-S124022,6599,2023-08-18
#107619,20005260035035,SK-S121131,-4400,2023-08-22
#107586,20005260035048,SK-S114478,7199.1,2023-08-21
#107445,20005260034991,SK-S130180,9499,2023-08-19
#107547,20005260034988,SK-S130425,8999,2023-08-21
