"Order Ref",Tracking,SKU,Total,Date
#99699,20005260030996,"SK-KD72,SK-KD200",2190,2023-04-30
#99682,20005260030989,SK-S115320,2899,2023-04-30
#99685,20005260030990,SK-S117870,4249,2023-04-30
#99649,20005260030976,SK-S107875,1348,2023-04-29
#99479,20005260030855,SG-WL11,1550,2023-04-26
#99695,20005260030992,SK-S117851,4499,2023-04-30
#99420,20005260030835,SG-WL24,2100,2023-04-25
#99658,20005260030979,SK-SL990,2249,2023-04-29
#99697,20005260030994,SK-S116361,1749,2023-04-30
#99675,20005260030988,"SK-S117968,SK-S116753",5448,2023-04-30
#99673,20005260030987,SK-S117801,3299,2023-04-30
#99719,20005260031005,SK-S116456,2549,2023-05-01
#98556,20005260030429,G-EB25,7149,2023-04-11
#99662,20005260030983,"SK-S106844,SK-S116387",5297,2023-04-29
#99643,20005260030973,SK-S116580,3499,2023-04-29
#99686,20005260030991,SK-S115154,3599,2023-04-30
#99698,20005260030995,SK-S117887,3899,2023-04-30
#99671,20005260030985,SK-S115668,2149,2023-04-30
#98916,20005260030611,G-SW101,4749,2023-04-15
#99710,20005260031003,"SK-SC60892,SK-S109812",2549,2023-04-30
#99707,20005260031001,SK-SN14745,2329,2023-04-30
#99769,20005260031025,SK-KS3688,999,2023-05-01
#99758,20005260031018,SK-S93217,1184,2023-05-01
#99767,20005260031023,"SK-C69920,SK-C69350,SK-C69195",1647,2023-05-01
#99760,20005260031020,SK-S99476,1288,2023-05-01
#99672,20005260030986,WP-S104950,4399,2023-04-30
#99780,20005260031030,SK-S115661,1329,2023-05-02
#99773,20005260031027,SK-S116176,3109,2023-05-01
#99761,20005260031021,SK-S108414,2759,2023-05-01
#99756,20005260031017,SK-S75206,1184,2023-05-01
#99632,20005260030965,WP-S109248,4249,2023-04-29
#99726,20005260031007,SK-S117992,3599,2023-05-01
#99634,20005260030967,WP-S32519,4279,2023-04-29
#99753,20005260031014,"WP-S56126,SK-S115414",7008,2023-05-01
#99754,20005260031015,WP-S113861,11252,2023-05-01
#99602,20005260030945,"WP-S74984,WP-S94348",10594,2023-04-29
#99717,20005260031004,WP-S94396,4999,2023-04-30
#99742,20005260031012,SK-SN15740,1259,2023-05-01
#99355,20005260030933,"SK-TS1440,SK-TS6675,SK-TP517,SK-TP82",1534,2023-04-24
#99748,20005260031013,SK-H28937,599,2023-05-01
#99696,20005260030993,SK-S109868,2339,2023-04-30
#99636,20005260030968,WP-S101028,4749,2023-04-29
#99650,20005260030977,SK-S116840,4699,2023-04-29
#99703,20005260030998,SK-FS117,1248,2023-04-30
#99740,20005260031011,"SK-S116216,SK-S106976",3097,2023-05-01
#99763,20005260031022,SK-S109269,2599,2023-05-01
#99669,20005260030984,SK-S117997,3499,2023-04-30
#99705,20005260031000,SK-S114832,4099,2023-04-30
#99724,20005260031006,SK-S117993,3749,2023-05-01
#99661,20005260030982,SK-S116486,2899,2023-04-29
#99657,20005260030978,"SK-S107997,SK-S111375",0,2023-04-29
