"Order Ref",Tracking,SKU,Total,Date
#102828,20005260032376,SG-WL24,2100,2023-06-19
#102796,20005260032365,G-NB01,2449,2023-06-18
#102816,20005260032372,SK-S116261,1649,2023-06-19
#102749,20005260032343,SG-WL2,2100,2023-06-18
#102836,20005260032378,WP-S116077,4000,2023-06-19
#102842,20005260032381,SK-S112650,1419,2023-06-19
#102815,20005260032371,SK-S112724,2249,2023-06-19
#102771,20005260032349,WP-S115908,5999,2023-06-18
#102841,20005260032380,SK-TP165,593,2023-06-19
#102805,20005260032370,SK-S118029,0,2023-06-19
#102549,20005260032277,SG-WL12,6248,2023-06-15
#102779,20005260032355,SK-S112773,2679,2023-06-18
#102675,20005260032314,SG-WL7,1450,2023-06-16
#102824,20005260032375,SK-S119393,3799,2023-06-19
#102795,20005260032364,SK-S115231,2599,2023-06-18
#102768,20005260032347,SK-BG69279,1649,2023-06-18
#102782,20005260032357,"SK-KS2727,SK-KS2578,SK-S117090,SK-S119143",8996,2023-06-18
#102486,20005260032258,SG-WL4,6248,2023-06-14
#102766,20005260032346,SK-S116898,3599,2023-06-18
#102774,20005260032353,"SK-KS3687,SK-KS953",1468,2023-06-18
#102772,20005260032350,SK-S112285,1807,2023-06-18
#102789,20005260032361,SK-S116197,4549,2023-06-18
#102784,20005260032358,SK-S120501,4599,2023-06-18
#102732,20005260032336,"SK-S119358,SK-S120459,SK-S118382",6097,2023-06-17
#102793,20005260032363,"SK-S89148,SK-KS2523,SK-KS2495",2837,2023-06-18
#102773,20005260032351,SK-S92990,2589,2023-06-18
#102726,20005260032333,"SK-KS4118,SK-KS2542,SK-S110927",3577,2023-06-17
#102780,20005260032356,SK-S112236,1748,2023-06-18
#102797,20005260032366,SK-S111401,2041,2023-06-18
#102736,20005260032338,SK-S106717,1599,2023-06-17
#102599,20005260032292,"WP-TS19889,WP-TS19890",6248,2023-06-15
#102742,20005260032340,SK-S118371,4299,2023-06-17
#102518,20005260032272,SF-SH2645,6248,2023-06-14
#102661,20005260032309,"WP-TR158,WP-TR297",4318,2023-06-16
#102745,20005260032342,SK-S95753,1937,2023-06-17
#102754,20005260032335,SK-S120388,4799,2023-06-18
