"Order Ref",Tracking,SKU,Total,Date
#110848,20005260036716,SK-H664,799.5,2023-09-24
#111750,20005260037130,FS-S125296,2745,2023-10-03
#111579,20005260037036,FS-S127435,1552,2023-10-01
#111731,20005260037116,MKP-WL4,1950,2023-10-03
#111776,20005260037153,FS-S124558,0,2023-10-03
#111738,20005260037121,"SK-H1990,FS-SN16833",3029,2023-10-03
#111774,20005260037151,FS-S125182,0,2023-10-03
#111747,20005260037127,FS-S125189,2745,2023-10-03
#111745,20005260037126,SK-S115218,3399,2023-10-03
#111531,20005260037085,FS-S123565,6200,2023-09-30
#111764,20005260037138,"FS-S135028,FS-S135149",0,2023-10-03
#111697,20005260037088,SK-S120578,3499,2023-10-02
#111702,20005260037101,"SK-H1438,SK-H1464,SK-H1755",3448,2023-10-02
#111736,20005260037119,SK-S120540,3499,2023-10-03
#111721,20005260037110,FS-S125102,2745,2023-10-02
#111727,20005260037113,FS-S123654,6200,2023-10-02
#111740,20005260037123,FS-S125414,2745,2023-10-03
#111656,20005260037066,SK-S130153,10249,2023-10-02
#111743,20005260037125,FS-S127559,1552,2023-10-03
#111734,20005260037118,SK-S119301,2249,2023-10-03
#111170,20005260037084,SK-S115759,0,2023-09-27
#111704,20005260037104,SK-CT180,1499,2023-10-02
#111628,20005260037052,"FS-S127759,WP-S98223",7051,2023-10-01
#111653,20005260037064,"SK-H1787,SK-FS360,SK-SN15872",3441,2023-10-02
#111775,20005260037152,FS-S124653,0,2023-10-03
#111666,20005260037074,SK-FS450,0,2023-10-02
#111573,20005260037032,SK-H1558,1674.5,2023-10-01
#111712,20005260037107,SK-S132333,2449,2023-10-02
#111751,20005260037131,FS-S135586,0,2023-10-03
#111572,20005260037031,FS-S125648,2995,2023-10-01
#111710,20005260037106,SK-FS94760,2499,2023-10-02
#111578,20005260037035,WP-S108862,4649,2023-10-01
#111565,20005260037026,WP-S108773,4449,2023-10-01
#111686,20005260037083,SK-SN14170,949,2023-10-02
#111685,20005260037082,SK-SN13922,2009,2023-10-02
#111583,20005260037038,SK-FS84897,2749,2023-10-01
#111739,20005260037122,SK-S132992,2499,2023-10-03
#111742,20005260037124,SK-C69402,1549,2023-10-03
#111305,20005260037145,SK-S132941,1450,2023-09-28
#111700,20005260037099,SK-S116269,4649,2023-10-02
#111722,20005260037111,FS-S125519,2745,2023-10-02
#111577,20005260037034,FS-S127710,1552,2023-10-01
#111603,20005260037045,SK-S131104,0,2023-10-01
#111748,20005260037128,SK-S131118,0,2023-10-03
#111766,20005260037140,SK-H1582,1474,2023-10-03
#111244,20005260037144,SK-S132927,0,2023-09-28
#111665,20005260037073,"SK-S123248,FS-S125823",6744,2023-10-02
#111749,20005260037129,SK-S131138,0,2023-10-03
#111592,20005260037041,SK-S116749,4949,2023-10-01
#111737,20005260037120,SK-S132508,3999,2023-10-03
#111635,20005260037056,FS-S124994,2995,2023-10-02
#111575,20005260037033,FS-S124282,2995,2023-10-01
#111568,20005260037028,FS-S127679,1552,2023-10-01
#111708,20005260037105,FS-S123717,6200,2023-10-02
#110714,20005260036650,SK-S130500,5849,2023-09-23
#111644,20005260037059,FS-S127527,1552,2023-10-02
#111570,20005260037029,FS-S127196,1552,2023-10-01
#111719,20005260037109,"SK-C69682,SK-C69630,SK-C69684",5087,2023-10-02
