"Order Ref",Tracking,SKU,Total,Date
#112383,20005260037456,"WP-S120162,SK-S133048",10688,2023-10-12
#112385,20005260037457,WP-S68076,3194,2023-10-12
#112418,20005260037471,WP-S94654,4289,2023-10-12
#112391,20005260037459,WP-S108781,3489,2023-10-12
#112372,20005260037453,WP-S120003,4989,2023-10-11
#112281,20005260037410,SK-S133152,3589,2023-10-10
#112402,20005260037467,WP-S134233,0,2023-10-12
#112357,20005260037448,SK-S132444,3689,2023-10-11
#112356,20005260037446,SK-S132217,3089,2023-10-11
#112319,20005260037432,WP-S115531,4989,2023-10-11
#112371,20005260037452,WP-S120098,5889,2023-10-11
#111152,20005260037438,FS-CK35,0,2023-09-27
#112382,20005260037455,SK-S132500,2499,2023-10-12
#112389,20005260037458,SK-S132034,3189,2023-10-12
#112400,20005260037465,SK-S130717,2499,2023-10-12
#112318,20005260037431,WP-S100902,3389,2023-10-11
#112211,20005260037369,SK-S133134,5899,2023-10-09
#112363,20005260037450,SK-S120795,3499,2023-10-11
#112412,20005260037468,FS-S123389,5989,2023-10-12
#112394,20005260037462,SK-S133140,3689,2023-10-12
#112398,20005260037464,FS-S125967,2899,2023-10-12
#112049,20005260037476,SK-S130795,0,2023-10-06
#112427,20005260037478,"FS-SL2859,SK-S116585",6988,2023-10-12
#112393,20005260037461,FS-S125979,2899,2023-10-12
#112375,20005260037454,FS-HB688,3989,2023-10-11
#112397,20005260037463,SK-S132898,4989,2023-10-12
#112240,20005260037477,FS-S124481,654,2023-10-09
#112401,20005260037466,FS-S124254,2039,2023-10-12
#112039,20005260037475,FS-S125214,1947,2023-10-06
