"Order Ref",Tracking,SKU,Total,Date
#116436,20005260039838,"WP-S72020,WP-S10916,WP-S63852",205,2023-11-16
#117012,20005260039862,FS-S125057,2899,2023-11-22
#117050,20005260039881,"SK-H1856,SK-H4415,SK-H4827,SK-H5093",7146,2023-11-22
#117018,20005260039864,FS-S123600,6899,2023-11-22
#117054,20005260039882,SK-S116559,2899,2023-11-23
#117073,20005260039892,SK-S103450,1262,2023-11-23
#116978,20005260039836,SK-S115724,2249,2023-11-21
#117021,20005260039893,SK-S131093,4349,2023-11-22
#117029,20005260039867,SK-S132419,4749,2023-11-22
#114517,20005260039912,SK-FS84,1649,2023-11-06
#117077,20005260039895,WP-S114013,7499,2023-11-23
#117049,20005260039880,SK-JK-SL2380,2849,2023-11-22
#117059,20005260039884,SK-S119262,2249,2023-11-23
#116776,20005260039868,"SK-H1325,SK-H1457",1272,2023-11-19
#117088,20005260039915,FS-S127490,2049,2023-11-23
#116943,20005260039870,SK-S132590,2338,2023-11-21
#117040,20005260039876,FS-S126460,2889,2023-11-22
#117063,20005260039887,SK-S132058,3299,2023-11-23
#117069,20005260039889,MKP-SL2557,1049,2023-11-23
#117070,20005260039890,FS-S127916,2099,2023-11-23
#115482,20005260039902,FS-S126213,1361,2023-11-11
#114716,20005260039908,FS-S125048,1361,2023-11-09
#116992,20005260039849,SK-KS2689,1399,2023-11-21
#117060,20005260039885,SK-S132309,2499,2023-11-23
#117042,20005260039877,FS-S126423,0,2023-11-22
#117010,20005260039861,SK-CT142,3499,2023-11-22
#117067,20005260039888,FS-S127674,3399,2023-11-23
#117016,20005260039863,FS-S127927,2849,2023-11-22
#117062,20005260039886,SK-S133133,2599,2023-11-23
#117019,20005260039865,MKP-SL2557,1049,2023-11-22
#117058,20005260039883,FS-S126319,2849,2023-11-23
#117080,20005260039897,SK-S133116,5499,2023-11-23
#115552,20005260039903,FS-S125694,1361,2023-11-12
#116531,20005260039907,SK-S123278,1361,2023-11-17
#117045,20005260039878,SK-S130448,5999,2023-11-22
#116893,20005260039869,WP-S134159,4450,2023-11-20
#117047,20005260039879,FS-S125154,3499,2023-11-22
#117024,20005260039866,SK-S132459,4999,2023-11-22
#117078,20005260039896,FS-S126381,1166,2023-11-23
