"Order Ref",Tracking,SKU,Total,Date
#103831,20005260032907,SK-S114068,2599,2023-07-09
#103845,20005260032898,"SB-SL2514,SB-SL2565",2248,2023-07-09
#103861,20005260032888,SK-S120711,0,2023-07-10
#103841,20005260032902,SK-S121308,2699,2023-07-09
#103855,20005260032890,SK-S113210,1010,2023-07-10
#103857,20005260032889,"SK-S120974,WP-S118666",0,2023-07-10
#103825,20005260032911,WP-S118892,5499,2023-07-09
#103801,20005260032926,SK-SL2349,3299,2023-07-08
#103800,20005260032927,SK-S102367,4179,2023-07-08
#103809,20005260032925,WP-S101046,4299,2023-07-09
#103815,20005260032919,SK-S115668,2149,2023-07-09
#103813,20005260032921,SK-S120685,5099,2023-07-09
#103876,20005260032933,SK-S119132,4359,2023-07-10
#103832,20005260032906,SK-S116592,2499,2023-07-09
#103821,20005260032915,SK-S102104,2599,2023-07-09
#103811,20005260032923,SK-S121451,4199,2023-07-09
#103846,20005260032897,SK-S121493,4399,2023-07-09
#103862,20005260032887,SK-H1238,1749,2023-07-10
#103871,20005260032931,SK-S120597,860,2023-07-10
#103842,20005260032901,SK-S115676,2699,2023-07-09
#103828,20005260032908,SK-S121573,2499,2023-07-09
#103847,20005260032896,SK-SN16032,0,2023-07-09
#103848,20005260032895,SK-S106526,0,2023-07-10
#103796,20005260032886,SK-S110079,2400,2023-07-08
#103834,20005260032904,WP-S119816,5129,2023-07-09
#103826,20005260032910,SK-S79433,3150,2023-07-09
#103844,20005260032899,SK-S115301,2499,2023-07-09
#103795,20005260032885,SK-BG69362,2049,2023-07-08
#103868,20005260032929,SK-S107543,1879,2023-07-10
#103870,20005260032930,"SK-S99999,WP-S116011",10043,2023-07-10
#103735,20005260032838,"WP-TR155,SK-TS5103,SK-TS6160,SK-TS1914,SK-TS1909,SK-TS2783,SK-TS3916,SK-TS4518",4092,2023-07-07
#103742,20005260032842,WP-S118610,6149,2023-07-07
#103835,20005260032903,SK-S92804,2300,2023-07-09
#103851,20005260032892,SK-S99453,2300,2023-07-10
#103850,20005260032893,WP-S116107,5299,2023-07-10
#103852,20005260032891,SK-S120738,5249,2023-07-10
#103833,20005260032905,SK-S120883,4356,2023-07-09
#103822,20005260032914,SK-S106793,1028,2023-07-09
#103865,20005260032928,WP-S115510,5399,2023-07-10
#103790,20005260032883,SK-KS4070,1199,2023-07-08
#103824,20005260032912,WP-S104119,6999,2023-07-09
#103873,20005260032932,WP-S118850,6299,2023-07-10
#103816,20005260032918,SK-S120575,2349,2023-07-09
