"Order Ref",Tracking,SKU,Total,Date
#108243,20005260035332,SK-S121440,3999,2023-08-28
#108426,20005260035426,FS-S127615,2499,2023-08-29
#108620,20005260035524,FS-S124814,2849,2023-08-31
#108492,20005260035447,FS-S124705,2899,2023-08-30
#108622,20005260035525,FS-S124381,3199,2023-08-31
#108515,20005260035467,FS-S127620,1999,2023-08-30
#108592,20005260035515,"SK-TP1470,SK-TP2087,SK-TP1645,SK-TP431",1622,2023-08-31
#108551,20005260035496,FS-S127602,2399,2023-08-30
#108601,20005260035518,"SK-KS2767,FS-S123872",10698,2023-08-31
#108585,20005260035511,FS-S124617,2999,2023-08-31
#108516,20005260035468,FS-S124693,3149,2023-08-30
#108610,20005260035520,FS-HB421,2299,2023-08-31
#108612,20005260035521,"FS-S124037,FS-S123748",13518,2023-08-31
#108613,20005260035522,FS-SL2959,2549,2023-08-31
#108459,20005260035440,FS-S124697,3249,2023-08-30
#108438,20005260035431,"FS-S123935,FS-S124732,FS-S124447",13097,2023-08-30
#108537,20005260035486,MKP-S122299-44,2999,2023-08-30
#108558,20005260035500,"SK-S130528,FS-S124790,FS-S127589",7197,2023-08-31
#108457,20005260035438,MKP-S122299-42,2999,2023-08-30
#108531,20005260035482,"FS-HB546,FS-HB539,FS-HB478,FS-HB411",10996,2023-08-30
#108308,20005260035357,MKP-S122299-41,2999,2023-08-29
#108540,20005260035489,FS-S124490,3549,2023-08-30
#108435,20005260035430,SK-S130564,2449,2023-08-30
#108541,20005260035490,FS-S124284,2899,2023-08-30
#108528,20005260035481,FS-S127514,1999,2023-08-30
#108526,20005260035479,SK-S117849,2649,2023-08-30
#108553,20005260035498,FS-S127470,2009,2023-08-31
#108539,20005260035488,FS-HB584,3499,2023-08-30
#108547,20005260035492,FS-CK116,3499,2023-08-30
#108582,20005260035509,FS-S127178,2019,2023-08-31
#108549,20005260035494,FS-S123615,6599,2023-08-30
#108527,20005260035480,SK-S121610,0,2023-08-30
#108584,20005260035510,FS-S124309,2999,2023-08-31
#108559,20005260035501,FS-S124522,3499,2023-08-31
#108533,20005260035484,FS-S124578,3649,2023-08-30
#108523,20005260035478,SK-FS86369,2499,2023-08-30
#108488,20005260035446,FS-S124784,3499,2023-08-30
#108548,20005260035493,SK-KS3579,849,2023-08-30
#108579,20005260035508,FS-S124876,4499,2023-08-31
#108532,20005260035483,SK-S130280,7499,2023-08-30
#108573,20005260035507,FS-S127658,2049,2023-08-31
#108550,20005260035495,FS-S124035,6299,2023-08-30
#108571,20005260035506,FS-S127275,2049,2023-08-31
#108522,20005260035477,SK-S121536,2699,2023-08-30
#108538,20005260035487,SK-S120696,2499,2023-08-30
#108503,20005260035452,FS-S127626,2499,2023-08-30
#108557,20005260035499,SK-S130608,2499,2023-08-31
#108392,20005260035413,WP-S115532,0,2023-08-29
#108456,20005260035437,WP-S114015,8999,2023-08-30
#108514,20005260035466,WP-S115927,4899,2023-08-30
#107820,20005260035453,WP-23612,1293,2023-08-24
#108420,20005260035425,WP-S118402,5899,2023-08-29
