"Order Ref",Tracking,SKU,Total,Date
#101673,KI762319726,WP-S118605,5899,2023-05-25
#101677,KI762321699,SK-SN14846,1689,2023-05-25
#101470,KI762172173,WP-S118880,5899,2023-05-21
