"Order Ref",Tracking,SKU,Total,Date
#101405,20005260031759,WP-S118711,5899,2023-05-20
#101485,20005260031816,WP-S118604,5799,2023-05-22
#101406,20005260031758,WP-S79072,13999,2023-05-20
#101475,20005260031819,WP-S118443,6999,2023-05-21
#101250,20005260031834,WP-S118517,2470,2023-05-18
#101467,20005260031808,WP-S118772,6399,2023-05-21
#101520,20005260031829,"SK-S106848,SK-FS238",1098,2023-05-22
#101482,20005260031814,WP-S118861,5999,2023-05-21
#101456,20005260031802,WP-S71901,5773.95,2023-05-20
#101403,20005260031760,WP-S118804,6399,2023-05-20
#101409,20005260031755,WP-S118878,5899,2023-05-20
#101550,20005260031836,WP-S118537,5599,2023-05-23
#101440,20005260031794,WP-S118879,5749,2023-05-20
#101478,20005260031811,WP-S3735,3264,2023-05-21
#101500,20005260031822,WP-S33638,3889,2023-05-22
#101465,20005260031806,WP-S118623,5749,2023-05-21
#101548,20005260031833,WP-S118500,5999,2023-05-23
#101285,20005260031709,WP-SH1420,1960,2023-05-18
#101547,20005260031832,SK-S119368,2149,2023-05-23
#101519,20005260031828,SK-S115798,3949,2023-05-22
