"Order Ref",Tracking,SKU,Total,Date
#103125,20005260032514,SK-KS2697,1299,2023-06-24
#103103,20005260032502,WP-S118708,5699,2023-06-24
#103119,20005260032510,SK-FS178,2050,2023-06-24
#103118,20005260032509,"SK-S103636,SK-S109852",3820,2023-06-24
#102978,20005260032507,WP-S104850,400,2023-06-21
#103122,20005260032512,"SK-S117976,SK-S113674",4348,2023-06-24
#102906,20005260032409,SG-WL7,10148,2023-06-20
#103116,20005260032508,SK-S120784,4899,2023-06-24
#103077,20005260032487,SK-S116387,3899,2023-06-23
#103078,20005260032488,SK-KS3862,779,2023-06-23
#103120,20005260032511,SK-FS99335,2499,2023-06-24
#103092,20005260032496,SK-S109074,1937,2023-06-24
#103082,20005260032489,SK-S115792,3999,2023-06-23
#103090,20005260032494,SK-JK104,3599,2023-06-24
#103069,20005260032481,SK-S120499,4999,2023-06-23
#103091,20005260032495,SK-S114757,4209,2023-06-24
#103074,20005260032485,SK-S116571,2099,2023-06-23
#103124,20005260032513,SK-KS1503,884,2023-06-24
#103089,20005260032493,SK-S113528,1750,2023-06-24
#103108,20005260032505,SK-S117154,4749,2023-06-24
#103100,20005260032501,SK-S115384,2499,2023-06-24
#103106,20005260032503,SK-H1296,2499,2023-06-24
#103107,20005260032504,SK-S117978,3749,2023-06-24
#103088,20005260032492,SK-S114953,3789,2023-06-24
#103085,20005260032491,SK-S118373,4849,2023-06-23
#103075,20005260032486,SK-S115627,3789,2023-06-23
#103098,20005260032500,"SK-BG69560,SK-C69648,SK-C69765",4897,2023-06-24
#103072,20005260032484,SK-S92614,2719,2023-06-23
#103095,20005260032498,"SK-S117802,SK-S82814",4098,2023-06-24
#103096,20005260032499,WP-S118866,7999,2023-06-24
#103130,20005260032520,"SK-S115788,SK-S68434",7049,2023-06-24
#103071,20005260032483,WP-S119643,19999,2023-06-23
#103083,20005260032490,WP-S104097,5599,2023-06-23
