"Order Ref",Tracking,SKU,Total,Date
#99939,20005260031094,SK-S97376,2649,2023-05-04
#99949,20005260031091,SK-S85752,742,2023-05-04
#99960,20005260031112,SK-S110838,2277,2023-05-04
#99929,20005260031100,SK-S25888,1092,2023-05-04
#99922,20005260031104,SK-S111818,2374,2023-05-03
#99951,20005260031109,SK-S107159,1268,2023-05-04
#99962,20005260031114,SK-S108653,1599,2023-05-04
#99942,20005260031093,SK-S117809,4399,2023-05-04
#99471,20005260030844,"SB-TS66-L,SB-TS170-L",1398,2023-04-26
#99474,20005260030853,"SB-TS60-M,SB-TR02-L",1948,2023-04-26
#99902,20005260031085,YL-SW3,8999,2023-05-03
#99910,20005260031106,SK-KS3249,549,2023-05-03
#99926,20005260031103,SK-S111965,3183,2023-05-03
#99938,20005260031095,SK-S115754,2249,2023-05-04
#99897,20005260031107,SK-S112404,1048,2023-05-03
#99972,20005260031115,SK-S103609,2674,2023-05-04
#99953,20005260031110,"SK-S106783,SK-S107368,SK-S109306",3885,2023-05-04
#99933,20005260031098,SK-S116294,2999,2023-05-04
#99950,20005260031090,SK-TP1028,593,2023-05-04
#99954,20005260031111,"SK-TS5743,SK-TP1576,SK-TS2858,SK-TS5989",1490,2023-05-04
#99932,20005260031099,SK-S118065,3999,2023-05-04
#99912,20005260031105,SK-S116945,2899,2023-05-03
#99928,20005260031101,SK-KS1852,630,2023-05-03
#99905,20005260031087,SK-KS1652,742,2023-05-03
