"Order Ref",Tracking,SKU,Total,Date
#111958,20005260037256,SK-S130368,6340,2023-10-05
#111959,20005260037257,SK-S131025,5049,2023-10-05
#111961,20005260037258,SK-S130536,2449,2023-10-05
#111950,20005260037251,"FS-S124868,FS-S125191",6340,2023-10-05
#111921,20005260037241,WP-S109373,6340,2023-10-05
#111928,20005260037243,FS-S127675,6340,2023-10-05
#111945,20005260037248,WP-S120087,6340,2023-10-05
#111946,20005260037247,FS-S126027,6340,2023-10-05
#111899,20005260037232,FS-S135594,6340,2023-10-04
#111909,20005260037235,WP-S94380,6340,2023-10-04
#111911,20005260037237,FS-S126035,6340,2023-10-04
#111913,20005260037238,FS-S126030,6340,2023-10-04
#111906,20005260037234,SK-S132049,6340,2023-10-04
#111880,20005260037213,FS-S127723,6340,2023-10-04
#111898,20005260037231,SK-H1988,6340,2023-10-04
#111881,20005260037214,FS-S125865,6340,2023-10-04
#111762,20005260037137,MKP-SL2552,6340,2023-10-03
#111879,20005260037212,"SK-TS883,SK-H58686,SK-H58114,SK-H1307",6340,2023-10-04
#111866,20005260037189,FS-S123802,6340,2023-10-04
