"Order Ref",Tracking,SKU,Total,Date
#98935,20005260030624,WP-S108846,4299,2023-04-15
#98874,20005260030592,WP-S116070,5399,2023-04-14
#98866,20005260030589,WP-S109467,4599,2023-04-14
#98925,20005260030621,"SK-FS94865,SK-FS85962",2798.00,2023-04-15
#98937,20005260030625,SK-S112883,2289.20,2023-04-15
#98963,20005260030639,SK-S116213,2899.00,2023-04-16
#98929,20005260030622,SK-BG69943,1349.00,2023-04-15
#98941,20005260030629,"SK-S114965,SK-S116219",3298.00,2023-04-15
#98934,20005260030623,SK-S115348,1199.00,2023-04-15
#98939,20005260030627,SK-S108919,1499.00,2023-04-15
#99066,20005260030668,SK-S116214,2899.00,2023-04-17
#99017,20005260030658,SK-S116454,3299,2023-04-16
#98947,20005260030636,SK-S116332,2899.00,2023-04-15
#98881,20005260030597,WP-S9158,2499,2023-04-14
#98913,20005260030610,"WP-S93848,WP-S78689",23398,2023-04-15
#99019,20005260030659,SK-S116566,3119.00,2023-04-16
#99023,20005260030662,SK-S114068,1199.00,2023-04-16
#98967,20005260030642,SK-S115702,1199.00,2023-04-16
#98896,20005260030603,SK-FS94721,1649,2023-04-15
