"Order Ref",Tracking,SKU,Total,Date
#105126,20005260033642,SK-S120607,3499,2023-08-01
#105097,20005260033607,WP-S118479,5898,2023-07-31
#105125,20005260033641,"SK-S111178,SK-S115702",4127,2023-08-01
#104742,20005260033620,WP-S118436,100,2023-07-25
#105121,20005260033638,WP-S113850,3499,2023-08-01
#105062,20005260033582,WP-S118635,6249,2023-07-31
#105038,20005260033565,WP-S94088,10199.15,2023-07-30
#105084,20005260033597,WP-S119823,5498,2023-07-31
#105098,20005260033608,WP-S8850,4816,2023-07-31
#105031,20005260033559,WP-S93974,11049.15,2023-07-30
#104894,20005260033471,SK-FS87099,2749,2023-07-28
#105123,20005260033640,SK-S121261,4198,2023-08-01
#105128,20005260033644,SK-S113756,3200,2023-08-01
#105099,20005260033609,SK-S32650,2348,2023-07-31
#105110,20005260033616,SK-S120708,3499,2023-08-01
#105069,20005260033588,SK-S122002,2399,2023-07-31
#104868,20005260033448,"GL-C70021,SK-BT2093",2943,2023-07-27
#104736,20005260033377,"SG-WL24,GL-C69987",2999,2023-07-25
#105091,20005260033603,SK-S122277,2349,2023-07-31
