"Order Ref",Tracking,SKU,Total,Date
#113049,20005260037771,SK-S130150,8989,2023-10-19
#113054,20005260037775,SK-S131309,3539,2023-10-19
#112870,20005260037676,MKP-H5-M,1349,2023-10-17
#113053,20005260037774,SK-S131891,3689,2023-10-19
#112873,20005260037677,MKP-SL2558,2249,2023-10-17
#113050,20005260037772,SK-S133050,3849,2023-10-19
#113000,20005260037753,FS-S124049,5589,2023-10-19
#113039,20005260037768,SK-S131948,2599,2023-10-19
#112974,20005260037746,WP-S72071,3920,2023-10-18
#112939,20005260037724,FS-S124809,3599,2023-10-18
#112931,20005260037722,"SB-S-S130520,SK-SC64693",4398,2023-10-18
#112929,20005260037720,SF-SH3011,3489,2023-10-18
#112896,20005260037697,WP-S118815,0,2023-10-17
#112970,20005260037744,FS-S125329,3699,2023-10-18
#112432,20005260037489,MKP-H5-L,1349,2023-10-12
#113014,20005260037757,SK-S132972,2499,2023-10-19
#113038,20005260037767,FS-S135639,2899,2023-10-19
#113042,20005260037769,WP-S134188,7839,2023-10-19
#113002,20005260037755,WP-S134352,9489,2023-10-19
#112845,20005260037668,MKP-S122297-41,2999,2023-10-17
#113045,20005260037770,WP-S72881,3779,2023-10-19
#112967,20005260037741,WP-S9223,3325,2023-10-18
#113029,20005260037762,WP-21208,2249,2023-10-19
#112893,20005260037693,SB-S-S130512-44,3999,2023-10-17
#113025,20005260037759,SK-S132531,390,2023-10-19
#113001,20005260037754,FS-S135636,2879,2023-10-19
#112976,20005260037747,SK-S131404,0,2023-10-18
#113023,20005260037758,WP-S120204,5189,2023-10-19
#113026,20005260037760,"SK-S122772,FS-SL2738",700,2023-10-19
#112971,20005260037745,SK-S120912,4489,2023-10-18
#112888,20005260037688,"SK-S121261,FS-S127869,SB-S-S130520",10087,2023-10-17
#112349,20005260037681,MKP-TR04-M,0,2023-10-11
#112979,20005260037748,FS-S126018,3999,2023-10-18
#112986,20005260037750,"SK-S132111,FS-S125406",4438,2023-10-18
#113035,20005260037766,SK-H388,1249,2023-10-19
