"Order Ref",Tracking,SKU,Total,Date
#109094,20005260035784,FS-S127824,3599,2023-09-05
#109242,20005260035848,MKP-S122297-41,2999,2023-09-06
#109075,20005260035771,FS-S125112,3399,2023-09-04
#109262,20005260035858,FS-S124979,2999,2023-09-06
#108723,20005260035581,"FS-S125079,FS-S125178",8798,2023-09-01
#109018,20005260035736,FS-S124611,3194,2023-09-04
#109214,20005260035834,SK-S122535,2249,2023-09-06
#108677,20005260035801,SK-H1303,0,2023-09-01
#109110,20005260035794,SK-S130929,5399,2023-09-05
#109108,20005260035792,FS-S125347,3599,2023-09-05
#109192,20005260035827,FS-S125358,3749,2023-09-06
#109055,20005260035756,MKP-WL11,1950,2023-09-04
#109257,20005260035855,FS-S124871,2899,2023-09-06
#109227,20005260035841,FS-KLS191,2499,2023-09-06
#109106,20005260035790,FS-S127747,0,2023-09-05
#108678,20005260035802,FS-S124887,1250,2023-09-01
#109150,20005260035815,FS-S127763,2999,2023-09-05
#109218,20005260035837,SK-S92090,1424,2023-09-06
#109213,20005260035833,SK-S116289,5149,2023-09-06
#108777,20005260035803,"FS-S124934,FS-S124990",3149,2023-09-02
#109183,20005260035824,FS-S124339,3499,2023-09-05
#109249,20005260035853,SK-S130212,6499,2023-09-06
#109260,20005260035857,FS-S125069,2849,2023-09-06
#109223,20005260035840,SK-S130297,0,2023-09-06
#109247,20005260035849,SK-S123309,0,2023-09-06
#109171,20005260035819,SK-S115190,3999,2023-09-05
#108912,20005260035677,"FS-S123977,FS-S125269",10898,2023-09-03
#109158,20005260035817,FS-S124911,4049,2023-09-05
#109092,20005260035783,FS-S127731,1999,2023-09-05
#109100,20005260035805,SK-S121597,0,2023-09-05
#108870,20005260035653,FS-S125075,3699,2023-09-03
#109263,20005260035859,SK-KS3749,0,2023-09-06
#109178,20005260035822,FS-S125378,2899,2023-09-05
#109215,20005260035835,FS-S125055,3749,2023-09-06
#109148,20005260035814,FS-S124068,4619,2023-09-05
