"Order Ref",Tracking,SKU,Total,Date
#99028,KI760916633,SK-SN11921,749,2023-04-16
#98975,KI760911402,"SK-S112839,SK-S108558",6128.20,2023-04-16
#99026,KI760914675,WP-S115987,6999.00,2023-04-16
#98753,KI760917192,SK-S113116,2399,2023-04-13
#98915,KI760916847,SK-S116256,2599,2023-04-15
