"Order Ref",Tracking,SKU,Total,Date
#100689,20005260031448,SK-S118183,6598,2023-05-12
#101384,20005260031770,SK-S93474,6598,2023-05-19
#101407,20005260031757,"SK-S118073,SK-S115189,SK-S109741,SK-S112460",6598,2023-05-20
#101434,20005260031789,"SK-FS756,SK-FS741",6598,2023-05-20
#101290,20005260031713,WP-S118475,6598,2023-05-18
#101433,20005260031788,SK-S119117,6598,2023-05-20
#101281,20005260031707,WP-S118491,6598,2023-05-18
#100797,20005260031486,SK-S116917,6598,2023-05-13
#101033,20005260031776,"SK-FS438,SK-S118088,SK-S96956",6598,2023-05-15
#101423,20005260031780,SK-FS315,6598,2023-05-20
#101377,20005260031748,SK-S115483,6598,2023-05-19
#101420,20005260031749,"SK-S118225,SK-S116501",6598,2023-05-20
#101385,20005260031769,SK-S119315,6598,2023-05-19
#101399,20005260031762,SK-KS4052,6598,2023-05-20
#101367,20005260031743,SK-KS3496,6598,2023-05-19
#101282,20005260031708,WP-S118504,6598,2023-05-18
#101425,20005260031783,SK-S109240,6598,2023-05-20
#101369,20005260031745,WP-S118841,6598,2023-05-19
#101441,20005260031795,"SK-SN15690,SK-SN13184,SK-SN11170",2925,2023-05-20
#101401,20005260031761,SK-S116733,6598,2023-05-20
#101299,20005260031717,WP-S118707,6598,2023-05-18
#101084,20005260031775,"SK-S118930,SK-S116794",6598,2023-05-16
#101333,20005260031771,SK-S117783,6598,2023-05-19
#101325,20005260031732,WP-S118502,6598,2023-05-19
#101309,20005260031721,"WP-S17821,WP-S72727,SK-S81775",6598,2023-05-18
#101205,20005260031670,"SG-WL18,SK-S115198,SK-BG69445",6598,2023-05-17
#101412,20005260031752,SK-S118258,6598,2023-05-20
#101373,20005260031747,SK-S109573,6598,2023-05-19
#101081,20005260031777,SK-S96089,6598,2023-05-16
#101431,20005260031786,SK-S118919,6598,2023-05-20
#101292,20005260031714,WP-S118729,6598,2023-05-18
#101136,20005260031641,WP-S118802,6598,2023-05-17
#101324,20005260031731,WP-S118869,6598,2023-05-19
#101023,20005260031778,"SK-TS6258,SK-TS6505",6598,2023-05-15
#101439,20005260031793,"SK-S116576,SK-S119127",4538,2023-05-20
#101216,20005260031774,SK-S118220,6598,2023-05-17
#101446,20005260031797,SK-C69313,809,2023-05-20
