"Order Ref",Tracking,SKU,Total,Date
#105237,20005260033712,"SK-S121986,SK-S122813,SK-S122814",0,2023-08-03
#105225,20005260033699,WP-S98266,6899,2023-08-03
#105185,20005260033676,WP-S109226,4599,2023-08-02
#105201,20005260033685,WP-S118473,5899,2023-08-02
#105182,20005260033673,WP-S118814,7309,2023-08-02
#105204,20005260033687,"SK-S122799,WP-S75384",0,2023-08-02
#104762,20005260033700,WP-S115972,600,2023-07-25
#105234,20005260033710,SK-S117041,4299,2023-08-03
#105079,20005260033594,SK-S121670,4598,2023-07-31
#104798,20005260033407,C-SW586,32000,2023-07-26
#105209,20005260033690,SK-S112851,1750,2023-08-03
#104864,20005260033679,SK-S122399,749,2023-07-27
#105190,20005260033680,SB-SL2493,1849,2023-08-02
#105130,20005260033647,GL-C70024,1249,2023-08-01
#105217,20005260033694,SK-S118308,3499,2023-08-03
#105215,20005260033692,"SK-S115071,SK-S120391",8448,2023-08-03
#105151,20005260033657,SK-S95633,1049,2023-08-01
#105218,20005260033695,SK-S121230,4999,2023-08-03
#105216,20005260033693,SK-S120768,4999,2023-08-03
#105214,20005260033691,SK-S120481,3499,2023-08-03
#105223,20005260033697,SK-S115623,1026,2023-08-03
#105202,20005260033686,SK-S105822,3499,2023-08-02
#105205,20005260033688,SK-S117800,2500,2023-08-02
#105230,20005260033709,"SK-S95020,SK-S28655",2248,2023-08-03
#105221,20005260033696,"SK-S74039,SK-S88963",2499,2023-08-03
#105028,20005260033556,SK-S121897,2499,2023-07-30
#105228,20005260033702,SK-S122905,4399,2023-08-03
#105227,20005260033701,SK-S105486,0,2023-08-03
#105224,20005260033698,SB-TS45-L,1224,2023-08-03
#104745,20005260033626,"SB-TS65-M,SB-TS61-M",0,2023-07-25
#105191,20005260033681,SK-S119152,4349,2023-08-02
