"Order Ref",Tracking,SKU,Total,Date
#109296,20005260035878,FS-S124289,3199,2023-09-06
#109338,20005260035894,SK-S130098,6599,2023-09-07
#109200,20005260035831,FS-S125435,2899,2023-09-06
#109211,20005260035832,"Sk-S121381,FS-S125438",0,2023-09-06
#109369,20005260035910,FS-S125521,3099,2023-09-07
#109410,20005260035935,FS-S127692,3499,2023-09-07
#109333,20005260035893,SK-S130981,5899,2023-09-07
#109403,20005260035933,FS-S125605,3699,2023-09-07
#109107,20005260035791,FS-S125432,3649,2023-09-05
#109340,20005260035896,FS-S124126,6299,2023-09-07
#109352,20005260035903,FS-S127342,2035,2023-09-07
#109254,20005260035854,FS-S125616,3000,2023-09-06
#109303,20005260035883,FS-S125643,2849,2023-09-06
#109342,20005260035898,FS-S127741,2049,2023-09-07
#109109,20005260035793,FS-S125419,3599,2023-09-05
#109313,20005260035885,FS-S125612,3399,2023-09-06
#109284,20005260035873,FS-S125579,2899,2023-09-06
#109268,20005260035861,"FS-S127847,SK-S131006,FS-S125490",10947,2023-09-06
#109392,20005260035929,FS-S127539,2049,2023-09-07
#109134,20005260035915,SK-S130883,0,2023-09-05
#109184,20005260035825,FS-S127878,2999,2023-09-05
#109326,20005260035890,MKP-S122299-43,2999,2023-09-07
#109140,20005260035811,FS-S125160,4999,2023-09-05
#109370,20005260035911,FS-S125669,3599,2023-09-07
#109221,20005260035838,FS-S125222,2899,2023-09-06
#109353,20005260035904,FS-S127693,1749,2023-09-07
#109273,20005260035864,SK-FS751,2050,2023-09-06
#109330,20005260035892,FS-S127618,2499,2023-09-07
#109359,20005260035906,FS-S125678,3299,2023-09-07
#109344,20005260035899,FS-S125354,3499,2023-09-07
#109318,20005260035886,SK-S130155,7599,2023-09-06
#109175,20005260035820,"FS-S125385,FS-S125303",7198,2023-09-05
#109322,20005260035888,FS-S124369,3099,2023-09-07
#109236,20005260035843,SK-S131021,4349,2023-09-06
#109328,20005260035891,FS-S125394,2899,2023-09-07
#109355,20005260035905,FS-S123983,6699,2023-09-07
#109265,20005260035860,FS-S125097,3299,2023-09-06
#107549,20005260035871,SK-S82715,1349.5,2023-08-21
#107467,20005260035868,SK-S116572,5049,2023-08-20
#109239,20005260035845,SK-S131044,4599,2023-09-06
#109147,20005260035813,FS-S125513,3299,2023-09-05
#109240,20005260035846,SK-S131004,6499,2023-09-06
#109258,20005260035856,FS-S125595,2549,2023-09-06
#109121,20005260035807,FS-S125111,3299,2023-09-05
#109141,20005260035812,FS-S127665,2049,2023-09-05
#109217,20005260035836,SK-S131001,5599,2023-09-06
#109272,20005260035863,FS-S125529,1999,2023-09-06
#109198,20005260035830,FS-S127852,2649,2023-09-06
#107648,20005260035867,FS-S123973,5599,2023-08-22
#109248,20005260035851,FS-S125473,1150,2023-09-06
#109043,20005260035748,"FS-S127817,FS-S125309",6948,2023-09-04
#109238,20005260035844,SK-S131050,4099,2023-09-06
#109177,20005260035821,FS-S127843,4499,2023-09-05
#109179,20005260035823,FS-S127876,1999,2023-09-05
#109291,20005260035876,SK-S130694,4259,2023-09-06
#109118,20005260035799,FS-S127822,2499,2023-09-05
#109197,20005260035829,FS-S125518,2899,2023-09-06
#109187,20005260035826,FS-S125527,3499,2023-09-05
#109222,20005260035839,FS-S125317,2849,2023-09-06
#109120,20005260035806,FS-S125468,8999,2023-09-05
#109347,20005260035900,FS-S124945,3299,2023-09-07
#109360,20005260035907,SK-S130641,5299,2023-09-07
#107305,20005260035920,SK-S120438,2249,2023-08-17
#109324,20005260035889,SK-S130986,4699,2023-09-07
#109300,20005260035881,FS-S127842,2549,2023-09-06
#109287,20005260035874,SK-CT185,1499,2023-09-06
#106815,20005260035919,SK-S122604,2197,2023-08-14
#109167,20005260035818,SK-S130852,2499,2023-09-05
#109294,20005260035877,SK-S123051,2699,2023-09-06
